All-Transactions House Price Index by County (Index 2000=100),,,,,,,,,,,,,
Series ID,Region Name,Region Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ATNHPIUS31105A,"Kimball County, NE",31105,138.57,116.49,139.43,139.10,141.38,139.14,117.94,149.67,155.53,164.14,175.38
ATNHPIUS53033A,"King County, WA",53033,142.29,133.60,132.40,142.11,157.24,169.52,191.80,216.21,236.24,239.27,248.48
ATNHPIUS51099A,"King George County, VA",51099,150.40,144.90,144.75,147.57,153.66,158.92,163.52,170.34,169.99,177.96,185.08
ATNHPIUS51101A,"King William County, VA",51101,146.26,133.15,135.28,131.97,139.55,135.76,139.51,145.30,150.88,152.99,162.61
ATNHPIUS40073A,"Kingfisher County, OK",40073,143.10,145.65,150.53,160.30,162.82,171.05,180.53,185.10,189.01,203.32,206.86
ATNHPIUS20095A,"Kingman County, KS",20095,118.02,109.05,113.29,109.94,104.73,115.11,114.72,129.08,127.92,123.68,132.03
ATNHPIUS36047A,"Kings County, NY",36047,189.96,189.51,191.23,196.48,207.33,226.26,245.00,264.18,281.56,293.96,298.08
ATNHPIUS06031A,"Kings County, CA",06031,144.41,132.20,129.81,134.22,148.76,155.26,168.35,179.90,190.15,196.20,207.90
ATNHPIUS08063A,"Kit Carson County, CO",08063,124.31,125.27,119.69,131.94,129.57,142.28,143.48,150.53,162.88,160.84,170.98
ATNHPIUS53035A,"Kitsap County, WA",53035,156.16,147.49,140.72,141.97,148.85,161.56,177.14,194.83,216.06,229.56,244.54
ATNHPIUS53037A,"Kittitas County, WA",53037,147.81,136.82,133.92,136.99,140.34,146.94,157.90,171.90,190.58,201.11,209.57
ATNHPIUS41035A,"Klamath County, OR",41035,139.60,124.42,119.53,124.55,129.99,136.51,143.16,153.60,163.11,174.27,186.83
ATNHPIUS48273A,"Kleberg County, TX",48273,148.00,146.96,150.45,150.89,160.89,156.71,157.48,161.03,173.31,173.59,183.00
ATNHPIUS53039A,"Klickitat County, WA",53039,156.00,141.41,139.87,143.38,151.10,160.62,170.85,191.84,204.74,214.78,227.58
ATNHPIUS18083A,"Knox County, IN",18083,115.35,116.37,117.94,119.70,122.35,126.00,126.77,129.90,133.15,137.55,139.10
ATNHPIUS23013A,"Knox County, ME",23013,149.50,147.73,140.54,143.19,144.05,146.12,149.15,154.13,162.67,166.23,178.21
ATNHPIUS47093A,"Knox County, TN",47093,136.30,133.21,132.76,134.54,138.85,142.41,147.43,154.91,165.94,174.76,184.99
ATNHPIUS39083A,"Knox County, OH",39083,112.59,109.68,107.63,108.42,111.78,114.25,121.02,126.86,133.34,140.77,146.78
ATNHPIUS17095A,"Knox County, IL",17095,113.84,111.81,112.59,112.71,111.92,113.20,115.78,114.97,119.30,118.71,123.61
ATNHPIUS02150A,"Kodiak Island Borough, AK",02150,159.79,160.90,173.16,172.66,177.38,182.49,181.36,186.00,189.07,198.22,202.25
ATNHPIUS27071A,"Koochiching County, MN",27071,136.06,136.26,137.64,140.51,133.04,142.37,145.74,145.62,154.71,156.17,157.44
ATNHPIUS16055A,"Kootenai County, ID",16055,147.54,135.42,133.55,141.54,153.99,161.77,176.18,195.14,219.44,240.00,262.42
ATNHPIUS18085A,"Kosciusko County, IN",18085,120.39,118.74,118.39,119.48,121.36,125.91,129.93,133.90,143.60,151.21,156.13
ATNHPIUS19109A,"Kossuth County, IA",19109,126.95,129.97,133.94,139.48,141.71,151.69,149.60,155.76,152.61,153.96,155.94
ATNHPIUS55063A,"La Crosse County, WI",55063,132.14,131.07,131.02,132.16,135.65,138.00,144.48,152.83,160.95,167.18,171.67
ATNHPIUS04012A,"La Paz County, AZ",04012,157.65,131.89,136.50,147.05,157.79,174.88,184.82,189.58,197.01,210.34,226.81
ATNHPIUS08067A,"La Plata County, CO",08067,157.67,153.16,149.26,154.70,164.50,172.41,179.41,188.06,196.02,204.91,206.42
ATNHPIUS18087A,"LaGrange County, IN",18087,116.65,114.36,115.19,116.08,118.28,121.96,129.10,133.40,145.30,151.46,156.21
ATNHPIUS18091A,"LaPorte County, IN",18091,116.59,111.27,109.17,110.63,113.25,115.77,119.80,122.72,130.34,136.62,142.10
ATNHPIUS17099A,"LaSalle County, IL",17099,120.71,114.91,111.45,108.72,111.00,112.69,115.36,116.73,120.94,124.93,127.20
ATNHPIUS20099A,"Labette County, KS",20099,132.72,129.79,126.21,127.11,135.38,134.93,128.77,129.16,140.96,134.57,145.64
ATNHPIUS42069A,"Lackawanna County, PA",42069,133.44,131.11,127.36,126.34,126.37,126.15,127.16,129.76,131.94,135.80,140.81
ATNHPIUS29105A,"Laclede County, MO",29105,124.96,119.75,118.75,121.37,122.77,121.86,125.73,130.34,131.77,138.67,142.29
ATNHPIUS29107A,"Lafayette County, MO",29107,117.10,114.31,112.99,113.28,114.82,120.56,124.73,131.25,141.23,146.69,153.62
ATNHPIUS55065A,"Lafayette County, WI",55065,130.16,126.85,127.83,126.82,128.67,128.71,132.23,140.62,145.87,150.79,155.80
ATNHPIUS28071A,"Lafayette County, MS",28071,133.94,133.77,133.72,135.03,137.59,148.51,153.70,161.70,167.48,171.36,174.75
ATNHPIUS22055A,"Lafayette Parish, LA",22055,144.75,141.79,142.98,145.16,151.21,154.00,155.61,157.44,158.09,159.35,162.84
ATNHPIUS22057A,"Lafourche Parish, LA",22057,154.32,153.91,153.48,155.64,158.59,162.33,163.12,164.94,167.54,170.93,171.60
ATNHPIUS39085A,"Lake County, OH",39085,100.61,96.15,93.87,94.28,96.33,99.43,102.11,105.22,109.83,114.60,119.42
ATNHPIUS41037A,"Lake County, OR",41037,140.79,141.78,134.83,145.31,142.94,145.85,144.70,160.90,161.57,179.43,187.40
ATNHPIUS27075A,"Lake County, MN",27075,146.92,141.08,142.43,140.92,144.71,142.24,143.61,154.20,160.94,173.59,173.51
ATNHPIUS12069A,"Lake County, FL",12069,118.81,110.58,105.99,111.63,121.17,133.31,142.55,155.40,172.20,181.71,190.75
ATNHPIUS30047A,"Lake County, MT",30047,164.22,148.23,147.83,146.59,149.58,153.82,153.40,162.44,170.68,176.53,187.17
ATNHPIUS18089A,"Lake County, IN",18089,118.39,114.37,112.54,113.74,116.98,119.13,122.31,127.33,134.71,141.32,146.32
ATNHPIUS26085A,"Lake County, MI",26085,104.74,99.58,102.61,95.31,107.62,96.47,106.46,108.14,120.86,126.98,130.87
ATNHPIUS06033A,"Lake County, CA",06033,129.58,107.70,105.33,113.70,125.23,137.55,152.33,166.49,178.99,183.68,191.66
ATNHPIUS46079A,"Lake County, SD",46079,138.06,137.12,140.34,141.47,149.25,151.78,158.22,163.76,177.78,182.41,190.78
ATNHPIUS17097A,"Lake County, IL",17097,111.48,104.10,99.77,100.84,107.16,110.26,112.38,114.90,116.33,117.65,117.97
ATNHPIUS08065A,"Lake County, CO",08065,136.03,126.22,127.63,125.26,135.07,140.78,154.25,175.80,193.81,210.63,224.39
ATNHPIUS48277A,"Lamar County, TX",48277,128.56,122.78,124.07,127.74,141.14,137.25,145.07,150.69,161.88,170.33,179.28
ATNHPIUS01075A,"Lamar County, AL",01075,116.84,101.67,105.04,107.28,116.78,108.57,134.67,124.35,120.30,125.29,129.55
ATNHPIUS13171A,"Lamar County, GA",13171,117.90,109.94,98.47,100.25,106.34,108.97,109.12,121.75,124.49,129.07,139.72
ATNHPIUS28073A,"Lamar County, MS",28073,128.95,125.70,125.43,124.25,125.40,129.72,131.96,135.81,139.36,140.94,144.10
ATNHPIUS50015A,"Lamoille County, VT",50015,159.21,158.82,156.83,155.23,154.62,158.57,161.13,166.60,177.02,183.22,187.21
ATNHPIUS48281A,"Lampasas County, TX",48281,140.34,137.93,133.73,141.39,145.30,143.36,148.60,154.66,176.55,181.47,188.93
ATNHPIUS31109A,"Lancaster County, NE",31109,116.56,116.67,117.69,120.06,123.81,129.10,135.01,144.84,153.21,159.62,164.28
ATNHPIUS45057A,"Lancaster County, SC",45057,121.27,117.07,114.42,114.18,116.90,124.43,128.72,137.83,145.99,153.94,159.04
ATNHPIUS51103A,"Lancaster County, VA",51103,174.91,171.49,166.00,152.71,152.69,151.82,154.10,150.26,153.37,158.22,163.21
ATNHPIUS42071A,"Lancaster County, PA",42071,144.01,140.46,137.09,137.85,139.94,143.18,146.98,152.77,161.40,166.53,173.42
ATNHPIUS32015A,"Lander County, NV",32015,177.19,163.61,181.63,204.26,211.70,205.60,218.86,211.42,234.96,247.95,268.65
ATNHPIUS41039A,"Lane County, OR",41039,144.11,133.59,130.66,135.12,144.29,151.05,162.38,177.03,191.67,202.82,215.35
ATNHPIUS55067A,"Langlade County, WI",55067,122.31,121.64,118.59,114.16,113.20,116.84,118.39,115.74,124.18,128.98,132.62
ATNHPIUS26087A,"Lapeer County, MI",26087,78.76,74.72,75.17,79.90,86.37,91.64,96.42,103.64,109.89,115.20,119.89
ATNHPIUS56021A,"Laramie County, WY",56021,147.75,147.76,150.22,154.35,159.40,166.61,174.28,183.08,191.67,204.92,214.91
ATNHPIUS08069A,"Larimer County, CO",08069,119.47,118.92,120.76,126.91,138.47,151.41,168.08,184.67,197.21,205.18,209.50
ATNHPIUS21123A,"Larue County, KY",21123,129.14,132.64,126.76,130.69,137.44,135.16,139.07,141.85,158.81,150.52,167.34
ATNHPIUS08071A,"Las Animas County, CO",08071,123.58,112.33,117.49,115.98,108.12,122.37,124.60,123.91,138.37,147.39,151.36
ATNHPIUS06035A,"Lassen County, CA",06035,138.90,122.49,110.01,114.70,120.36,130.38,140.13,150.13,155.42,162.85,167.83
ATNHPIUS16057A,"Latah County, ID",16057,147.72,146.14,146.57,148.95,151.79,156.61,162.77,174.77,187.42,200.82,211.49
ATNHPIUS28075A,"Lauderdale County, MS",28075,122.80,122.13,121.14,121.62,123.87,123.91,126.07,125.79,124.17,126.77,128.13
ATNHPIUS01077A,"Lauderdale County, AL",01077,127.86,127.02,127.00,128.46,130.79,131.72,136.55,137.91,141.08,146.50,150.93
ATNHPIUS47097A,"Lauderdale County, TN",47097,115.82,108.41,108.91,108.02,110.77,108.72,113.54,125.31,117.38,124.72,126.44
ATNHPIUS21125A,"Laurel County, KY",21125,127.32,126.98,128.76,125.80,128.00,129.96,133.79,134.43,139.87,141.77,150.44
ATNHPIUS45059A,"Laurens County, SC",45059,118.26,116.17,113.87,114.23,115.85,120.32,122.97,122.80,134.04,138.21,146.86
ATNHPIUS13175A,"Laurens County, GA",13175,111.88,105.65,105.47,104.78,106.81,110.35,113.96,115.81,122.39,126.33,127.02
ATNHPIUS18093A,"Lawrence County, IN",18093,122.52,121.58,119.78,122.05,121.17,128.30,130.89,137.54,144.35,151.20,160.39
ATNHPIUS17101A,"Lawrence County, IL",17101,115.94,113.08,112.68,113.95,112.64,114.10,118.22,123.88,122.79,125.97,125.26
ATNHPIUS42073A,"Lawrence County, PA",42073,116.38,117.56,116.10,116.97,116.76,118.81,121.94,122.72,130.34,132.58,136.18
ATNHPIUS46081A,"Lawrence County, SD",46081,160.05,158.33,160.66,166.15,168.43,173.98,184.33,190.10,200.69,208.78,216.49
ATNHPIUS01079A,"Lawrence County, AL",01079,124.61,123.19,122.12,122.19,125.66,128.55,125.90,135.87,136.43,134.59,143.91
ATNHPIUS29109A,"Lawrence County, MO",29109,121.76,117.66,115.38,117.97,117.65,119.67,125.40,128.04,138.74,141.35,150.53
ATNHPIUS47099A,"Lawrence County, TN",47099,128.23,126.68,122.57,121.93,125.49,130.86,137.46,143.09,157.50,165.24,174.01
ATNHPIUS39087A,"Lawrence County, OH",39087,129.13,131.79,132.42,132.77,133.56,135.30,136.72,137.09,136.72,137.65,146.82
ATNHPIUS05075A,"Lawrence County, AR",05075,113.36,114.15,113.36,127.26,120.56,127.54,125.31,125.92,129.56,135.16,135.24
ATNHPIUS40079A,"Le Flore County, OK",40079,137.63,137.39,136.09,137.56,139.75,140.23,136.12,149.55,154.67,161.94,161.34
ATNHPIUS27079A,"Le Sueur County, MN",27079,116.25,111.94,109.69,114.11,116.68,121.12,126.32,131.12,142.55,147.44,150.54
ATNHPIUS35025A,"Lea County, NM",35025,192.44,187.50,192.04,204.99,216.80,218.48,218.06,225.91,226.32,242.29,250.17
ATNHPIUS28079A,"Leake County, MS",28079,123.27,123.78,123.90,126.39,118.81,128.74,127.87,121.13,137.20,142.86,141.91
ATNHPIUS20103A,"Leavenworth County, KS",20103,121.55,119.29,116.05,116.36,119.71,122.89,126.96,132.68,141.80,148.58,156.28
ATNHPIUS42075A,"Lebanon County, PA",42075,141.61,139.58,136.65,135.18,137.48,135.80,138.76,143.22,148.22,153.65,159.78
ATNHPIUS01081A,"Lee County, AL",01081,131.58,125.98,123.60,122.01,123.58,126.82,131.80,138.85,145.85,153.18,157.13
ATNHPIUS28081A,"Lee County, MS",28081,122.30,120.29,121.12,120.61,121.05,123.13,127.36,130.05,134.01,138.66,144.09
ATNHPIUS12071A,"Lee County, FL",12071,109.70,107.95,115.37,126.46,140.66,155.62,172.07,184.33,193.65,200.79,211.39
ATNHPIUS13177A,"Lee County, GA",13177,122.77,119.48,114.75,115.13,113.19,115.08,116.36,119.61,122.51,125.89,131.00
ATNHPIUS45061A,"Lee County, SC",45061,105.26,105.76,104.89,104.31,95.56,115.88,110.86,104.44,109.91,118.29,117.57
ATNHPIUS48287A,"Lee County, TX",48287,127.41,124.42,127.47,126.54,129.54,138.11,146.07,162.85,175.19,181.49,184.01
ATNHPIUS37105A,"Lee County, NC",37105,118.64,115.42,114.48,112.18,110.12,117.28,115.53,121.14,131.54,137.97,143.97
ATNHPIUS17103A,"Lee County, IL",17103,120.82,116.56,113.24,113.73,112.83,114.64,116.42,119.00,121.38,124.20,127.39
ATNHPIUS19111A,"Lee County, IA",19111,117.63,121.13,119.59,123.08,129.48,127.75,132.05,130.51,130.67,131.95,137.87
ATNHPIUS26089A,"Leelanau County, MI",26089,118.83,112.25,109.06,113.63,117.91,125.32,130.86,139.74,150.27,155.44,163.40
ATNHPIUS28083A,"Leflore County, MS",28083,119.44,119.92,121.25,120.69,121.82,120.68,123.30,129.52,134.99,124.01,133.69
ATNHPIUS42077A,"Lehigh County, PA",42077,147.61,141.28,136.23,136.64,139.48,141.54,145.04,150.12,157.31,162.92,170.17
ATNHPIUS16059A,"Lemhi County, ID",16059,157.01,151.28,150.40,151.21,150.65,155.87,165.35,169.78,191.57,206.15,222.07
ATNHPIUS26091A,"Lenawee County, MI",26091,84.98,81.15,78.65,79.86,85.43,90.65,96.06,103.11,109.72,115.12,118.72
ATNHPIUS37107A,"Lenoir County, NC",37107,114.80,110.49,107.43,107.84,103.99,104.70,106.24,106.38,109.64,110.78,113.40
ATNHPIUS12073A,"Leon County, FL",12073,143.38,133.63,125.27,128.81,133.64,138.64,145.87,153.75,162.09,168.99,177.77
ATNHPIUS12075A,"Levy County, FL",12075,154.93,138.41,121.43,127.27,134.80,149.41,149.15,157.25,174.22,185.03,193.85
ATNHPIUS47101A,"Lewis County, TN",47101,130.14,121.90,121.29,122.94,126.89,135.43,134.79,151.17,155.79,163.82,172.08
ATNHPIUS53041A,"Lewis County, WA",53041,145.08,134.52,129.61,129.21,131.89,138.57,151.74,169.84,186.65,203.49,219.11
ATNHPIUS30049A,"Lewis and Clark County, MT",30049,159.93,156.70,157.03,159.63,163.80,169.16,175.31,182.05,192.05,202.30,210.39
ATNHPIUS45063A,"Lexington County, SC",45063,124.19,119.95,116.39,114.56,116.07,119.96,122.34,128.36,134.01,140.48,144.80
ATNHPIUS51678A,"Lexington City, VA",51678,154.17,151.32,153.05,150.45,140.31,141.89,143.38,148.17,147.54,153.04,159.14
ATNHPIUS13179A,"Liberty County, GA",13179,139.52,128.49,126.01,128.50,124.15,124.15,123.33,127.82,131.27,134.94,142.53
ATNHPIUS48291A,"Liberty County, TX",48291,134.44,133.95,128.07,134.08,142.83,154.25,165.70,177.41,186.70,196.45,204.40
ATNHPIUS39089A,"Licking County, OH",39089,107.48,103.50,103.45,104.73,109.42,113.16,118.72,126.01,135.27,141.22,148.39
ATNHPIUS01083A,"Limestone County, AL",01083,133.02,128.77,128.97,125.63,126.35,126.47,129.75,130.72,138.89,144.85,153.88
ATNHPIUS55069A,"Lincoln County, WI",55069,120.27,118.59,115.70,115.95,107.77,113.99,117.88,119.09,125.70,128.24,132.91
ATNHPIUS13181A,"Lincoln County, GA",13181,145.48,136.26,130.48,132.62,115.97,117.26,134.11,135.88,151.79,159.34,162.97
ATNHPIUS23015A,"Lincoln County, ME",23015,142.05,140.44,135.58,135.28,133.45,133.78,139.74,141.17,150.25,157.66,163.06
ATNHPIUS53043A,"Lincoln County, WA",53043,152.82,141.39,141.25,136.46,138.59,148.94,155.71,163.02,173.44,189.81,203.75
ATNHPIUS31111A,"Lincoln County, NE",31111,129.09,128.84,131.82,134.20,141.07,146.45,151.55,157.81,158.46,158.75,162.18
ATNHPIUS30053A,"Lincoln County, MT",30053,169.91,163.19,160.74,171.26,170.25,165.61,163.62,177.34,189.16,205.13,221.73
ATNHPIUS41041A,"Lincoln County, OR",41041,154.55,145.16,139.44,140.38,142.52,150.14,159.01,169.10,187.36,199.22,210.48
ATNHPIUS22061A,"Lincoln Parish, LA",22061,137.84,137.72,139.36,143.84,149.39,152.16,158.89,163.02,166.44,169.76,170.32
ATNHPIUS40081A,"Lincoln County, OK",40081,137.29,134.97,135.83,133.75,142.58,150.03,149.87,163.36,163.23,169.52,173.75
ATNHPIUS46083A,"Lincoln County, SD",46083,126.17,125.17,126.36,129.27,133.93,138.78,145.59,152.71,160.39,166.53,171.41
ATNHPIUS28085A,"Lincoln County, MS",28085,127.60,128.36,123.94,129.50,136.85,133.27,134.68,138.50,138.00,142.19,144.92
ATNHPIUS47103A,"Lincoln County, TN",47103,132.90,129.36,127.30,126.03,130.86,132.51,138.63,141.51,148.71,155.51,167.01
ATNHPIUS35027A,"Lincoln County, NM",35027,150.98,146.24,143.48,147.57,141.53,144.05,148.78,148.36,160.07,162.82,176.02
ATNHPIUS27081A,"Lincoln County, MN",27081,119.02,119.90,109.88,114.99,111.63,117.24,121.53,125.44,,,
ATNHPIUS56023A,"Lincoln County, WY",56023,156.96,143.43,138.59,143.36,150.39,160.53,166.29,179.42,178.37,196.72,207.77
ATNHPIUS29113A,"Lincoln County, MO",29113,118.07,109.32,109.76,109.50,112.03,118.32,124.14,132.92,139.38,145.56,151.25
ATNHPIUS21137A,"Lincoln County, KY",21137,129.66,130.10,129.51,126.15,128.87,128.84,137.19,137.58,146.48,150.05,157.95
ATNHPIUS16063A,"Lincoln County, ID",16063,137.58,131.26,118.51,125.16,108.59,136.92,168.47,151.79,171.59,175.08,198.99
ATNHPIUS37109A,"Lincoln County, NC",37109,122.50,116.78,114.62,116.83,121.84,126.12,129.59,139.44,145.36,154.72,160.19
ATNHPIUS19113A,"Linn County, IA",19113,120.98,119.80,119.88,120.28,121.85,123.74,125.84,129.62,133.92,137.45,140.14
ATNHPIUS29115A,"Linn County, MO",29115,116.81,114.76,113.41,111.75,119.54,113.10,114.98,118.66,121.86,121.72,122.11
ATNHPIUS41043A,"Linn County, OR",41043,127.91,119.95,115.99,119.60,127.15,136.19,148.79,165.85,183.88,197.52,209.16
ATNHPIUS09005A,"Litchfield County, CT",09005,137.99,133.32,128.60,125.90,125.56,125.51,126.98,127.96,129.89,131.81,139.45
ATNHPIUS26093A,"Livingston County, MI",26093,80.36,78.12,79.73,86.81,95.67,100.36,106.28,113.35,121.16,125.78,128.90
ATNHPIUS22063A,"Livingston Parish, LA",22063,140.43,137.96,138.00,140.89,143.56,146.60,151.42,159.69,161.48,162.23,166.92
ATNHPIUS21139A,"Livingston County, KY",21139,145.30,137.56,134.33,136.08,135.56,134.75,145.09,143.93,147.77,149.27,160.74
ATNHPIUS36051A,"Livingston County, NY",36051,129.88,132.00,131.89,132.13,129.55,134.24,138.77,141.73,147.79,155.33,162.92
ATNHPIUS29117A,"Livingston County, MO",29117,122.73,121.52,121.81,122.23,122.20,126.51,131.34,135.68,140.02,137.23,145.99
ATNHPIUS17105A,"Livingston County, IL",17105,124.41,122.56,120.31,118.97,117.29,117.94,117.89,121.48,120.80,127.30,128.33
ATNHPIUS48299A,"Llano County, TX",48299,161.97,162.87,163.97,161.74,167.88,166.64,192.64,192.08,202.72,220.32,231.47
ATNHPIUS39091A,"Logan County, OH",39091,114.77,111.23,111.25,110.90,113.51,118.13,119.89,128.11,135.71,144.34,150.61
ATNHPIUS54045A,"Logan County, WV",54045,133.85,132.99,127.72,134.44,141.19,146.83,136.92,120.45,131.99,123.30,124.04
ATNHPIUS05083A,"Logan County, AR",05083,123.06,124.04,117.69,124.27,116.59,118.57,121.29,130.91,144.85,145.96,143.93
ATNHPIUS17107A,"Logan County, IL",17107,114.85,116.19,115.46,117.82,115.79,120.52,121.96,123.43,122.90,126.27,129.12
ATNHPIUS21141A,"Logan County, KY",21141,120.60,118.07,121.72,120.75,123.02,125.20,126.23,135.86,141.34,146.73,150.98
ATNHPIUS08075A,"Logan County, CO",08075,117.02,117.50,122.07,124.05,132.68,136.43,141.24,153.97,163.21,174.11,182.89
ATNHPIUS40083A,"Logan County, OK",40083,139.45,138.22,140.19,143.02,152.21,155.91,159.53,165.39,168.77,173.58,185.07
ATNHPIUS05085A,"Lonoke County, AR",05085,124.76,122.18,124.10,124.26,123.53,125.61,127.94,130.94,130.83,135.01,139.55
ATNHPIUS39093A,"Lorain County, OH",39093,95.70,91.17,88.64,89.33,91.47,95.80,97.33,103.27,107.62,112.60,117.62
ATNHPIUS35028A,"Los Alamos County, NM",35028,111.00,109.06,107.62,103.39,100.10,103.55,109.93,122.94,134.57,143.64,150.60
ATNHPIUS06037A,"Los Angeles County, CA",06037,171.25,163.45,162.41,177.58,201.39,212.67,228.73,245.10,262.03,270.73,278.85
ATNHPIUS47105A,"Loudon County, TN",47105,139.78,135.83,134.53,134.63,136.56,138.76,142.59,148.44,157.82,165.64,175.98
ATNHPIUS51107A,"Loudoun County, VA",51107,152.96,151.66,155.10,162.69,170.82,175.47,178.45,184.54,192.07,200.31,208.64
ATNHPIUS51109A,"Louisa County, VA",51109,151.69,145.09,142.46,139.89,142.65,148.43,152.19,156.66,166.44,170.89,179.37
ATNHPIUS19115A,"Louisa County, IA",19115,128.34,124.53,128.47,127.76,135.94,132.47,137.36,147.14,151.55,158.56,161.84
ATNHPIUS13185A,"Lowndes County, GA",13185,131.65,123.38,119.04,121.12,117.69,120.44,119.48,119.74,121.56,128.25,131.61
ATNHPIUS28087A,"Lowndes County, MS",28087,127.03,124.93,125.49,126.76,124.91,128.09,129.35,134.40,135.20,138.46,142.29
ATNHPIUS48303A,"Lubbock County, TX",48303,132.94,131.96,133.47,136.36,143.16,148.16,153.58,158.19,164.10,169.94,175.22
ATNHPIUS39095A,"Lucas County, OH",39095,93.94,89.90,86.47,86.10,89.62,91.93,95.49,99.44,104.21,109.27,113.17
ATNHPIUS26095A,"Luce County, MI",26095,101.15,98.82,93.20,93.81,90.32,97.29,91.65,95.13,95.52,96.64,97.37
ATNHPIUS13187A,"Lumpkin County, GA",13187,105.63,98.86,95.84,96.92,101.91,108.68,114.43,120.72,128.38,133.56,140.90
ATNHPIUS35029A,"Luna County, NM",35029,140.53,133.68,122.88,127.17,127.68,125.46,120.87,123.84,120.97,133.44,133.86
ATNHPIUS42079A,"Luzerne County, PA",42079,131.64,128.44,127.19,125.62,125.47,125.84,125.79,129.14,131.94,135.31,139.74
ATNHPIUS42081A,"Lycoming County, PA",42081,137.81,141.44,145.36,149.61,150.82,155.20,157.11,156.06,159.41,163.60,171.10
ATNHPIUS51680A,"Lynchburg City, VA",51680,143.21,138.15,136.70,137.43,137.08,138.43,142.60,146.82,153.83,158.16,166.20
ATNHPIUS27083A,"Lyon County, MN",27083,126.17,123.59,124.90,125.82,130.07,131.15,136.33,137.58,142.70,144.05,148.38
ATNHPIUS20111A,"Lyon County, KS",20111,121.32,120.10,117.26,120.21,121.14,121.39,133.38,137.39,146.22,149.13,156.03
ATNHPIUS32019A,"Lyon County, NV",32019,95.27,81.69,78.12,91.35,109.91,123.25,141.16,160.83,183.16,195.22,205.40
ATNHPIUS21143A,"Lyon County, KY",21143,137.92,135.68,139.64,140.87,134.24,147.58,153.75,158.73,158.81,158.96,175.44
ATNHPIUS19119A,"Lyon County, IA",19119,135.45,135.97,136.32,140.21,150.59,158.21,159.73,172.05,173.94,178.92,183.68
ATNHPIUS26097A,"Mackinac County, MI",26097,114.39,110.38,110.51,116.47,113.25,117.50,114.51,107.45,119.07,124.37,125.14
ATNHPIUS26099A,"Macomb County, MI",26099,73.92,71.40,72.39,79.27,87.73,91.99,96.97,104.25,111.03,115.31,120.05
ATNHPIUS17115A,"Macon County, IL",17115,118.67,116.42,116.18,114.30,113.60,114.21,115.51,116.02,115.34,119.79,122.11
ATNHPIUS13193A,"Macon County, GA",13193,113.05,94.06,110.12,109.14,115.27,117.48,118.88,152.61,126.13,110.75,141.41
ATNHPIUS29121A,"Macon County, MO",29121,113.14,107.92,108.25,109.64,113.36,120.31,124.49,129.94,131.59,129.38,133.10
ATNHPIUS47111A,"Macon County, TN",47111,122.05,117.92,110.30,114.51,116.32,123.97,134.38,137.71,155.90,166.87,170.16
ATNHPIUS37113A,"Macon County, NC",37113,138.37,131.73,122.06,120.37,117.90,123.50,127.20,130.94,137.19,144.32,152.04
ATNHPIUS01087A,"Macon County, AL",01087,102.49,104.15,98.53,92.70,103.10,101.05,96.00,96.69,93.09,117.44,112.31
ATNHPIUS17117A,"Macoupin County, IL",17117,124.71,124.02,124.75,125.80,123.12,125.76,126.46,130.60,132.87,134.24,138.09
ATNHPIUS06039A,"Madera County, CA",06039,124.34,117.71,114.66,127.72,148.05,155.86,167.21,179.63,193.93,204.09,215.10
ATNHPIUS13195A,"Madison County, GA",13195,114.59,107.20,99.33,98.10,103.35,108.56,115.72,121.19,130.88,139.24,144.20
ATNHPIUS47113A,"Madison County, TN",47113,109.39,106.79,105.29,105.32,105.60,105.89,110.78,114.76,122.19,125.92,131.49
ATNHPIUS51113A,"Madison County, VA",51113,146.80,137.09,133.71,137.84,138.18,135.08,144.88,139.62,146.43,153.17,158.99
ATNHPIUS39097A,"Madison County, OH",39097,109.21,107.55,106.17,105.73,113.53,115.64,120.43,129.71,138.47,146.89,152.06
ATNHPIUS18095A,"Madison County, IN",18095,97.17,93.45,92.03,92.63,93.47,97.13,98.94,106.74,112.81,120.75,126.62
ATNHPIUS37115A,"Madison County, NC",37115,134.70,129.28,123.34,127.26,126.31,136.15,140.17,146.89,151.91,159.43,165.47
ATNHPIUS19121A,"Madison County, IA",19121,121.98,117.91,117.25,119.54,120.69,127.91,131.45,140.99,146.11,153.88,152.87
ATNHPIUS16065A,"Madison County, ID",16065,144.72,135.78,134.92,136.86,143.23,147.67,155.98,162.17,176.72,189.92,205.78
ATNHPIUS28089A,"Madison County, MS",28089,125.49,124.07,123.57,123.25,123.62,127.51,130.47,133.93,136.13,139.56,140.18
ATNHPIUS30057A,"Madison County, MT",30057,151.93,137.40,139.85,145.89,146.86,150.88,159.35,163.36,182.42,188.17,193.04
ATNHPIUS21151A,"Madison County, KY",21151,124.81,123.27,123.13,122.96,125.07,125.99,130.06,136.78,142.43,146.71,153.72
ATNHPIUS31119A,"Madison County, NE",31119,122.22,123.38,125.78,130.41,140.99,147.47,154.76,161.53,172.83,177.42,181.33
ATNHPIUS17119A,"Madison County, IL",17119,129.13,126.70,124.99,124.53,123.01,125.96,128.45,131.64,135.52,138.96,142.21
ATNHPIUS01089A,"Madison County, AL",01089,133.22,129.47,127.59,126.16,125.85,127.27,130.50,133.45,139.95,147.62,158.76
ATNHPIUS36053A,"Madison County, NY",36053,143.22,139.53,139.51,138.77,138.93,142.42,144.90,150.98,151.60,161.01,162.99
