State,Region Code,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IN,18103,24784,25740,27475,28750,30219,31807,31808,32535,33947,35101,35970
OH,39109,34455,35796,38679,40664,41033,41427,42390,43791,45851,47740,48997
FL,12086,34817,38216,39358,40062,39634,42450,44801,44641,48861,53148,54902
NJ,34023,45786,47343,50962,53435,52475,53964,55027,56656,58289,61012,63457
VA,51119,37983,38517,40551,42277,41425,42614,45321,46455,49835,51214,53553
CT,9007,52220,53227,54911,57774,57941,60821,62829,64071,65298,67067,69167
MA,25017,59294,60737,64186,66832,66865,70509,75118,76772,79970,84367,87192
TX,48329,62490,73279,99776,108727,112222,119523,89983,76413,111017,129340,130983
MI,26111,41688,42719,45313,45267,44311,40912,40065,46702,57548,54371,55972
PA,42087,28595,30101,31482,32186,32787,34366,35611,36313,37795,39356,40641
TX,48331,28075,30034,30301,32936,33764,35487,37085,36001,35376,35510,37238
UT,49027,24974,26797,29733,30006,32520,33259,34917,33885,34591,36451,38336
MN,27095,30269,31315,33040,34436,35217,37109,38346,39064,40201,41788,43058
AR,5091,27249,28473,29614,30658,29428,30767,31492,32449,32687,33695,35035
GA,13201,30454,31107,34842,35179,35896,35153,37761,38291,40926,44794,48011
MO,29131,25370,26561,27920,29497,30421,31764,33137,33274,33857,35173,36501
IA,19129,45197,43163,46513,50056,50305,49134,50609,50195,51060,55225,57897
TX,48333,27139,29124,30973,32095,32883,34541,37504,35692,36518,38176,39334
WI,55079,37181,37728,39491,41288,40726,42121,43672,43899,45356,47910,49098
SD,46097,43547,39372,51212,40061,46110,40379,42457,40333,42164,47938,50603
MT,30061,28367,28145,29425,31612,32881,33509,35246,36784,38537,39453,40547
NV,32021,38538,40104,36879,32590,32199,34387,35169,36861,37239,38341,41634
WV,54057,29870,31181,32510,33091,33674,34465,35989,36278,37455,39156,40518
CO,8079,40675,40632,46989,51491,56398,62040,64555,64179,67477,72400,75044
WV,54059,30182,30589,33496,34108,31536,30032,29948,28762,30823,32466,33553
ID,16067,28165,28526,32441,33791,33569,35268,37039,36968,36476,39440,41421
SD,46099,43557,45784,45221,48460,46665,49795,52814,53201,55263,58201,59905
MI,26113,24179,26804,28522,28250,30173,31869,32025,31976,34084,34565,36922
AR,5093,26543,28209,31113,28245,29818,28745,29539,29979,31520,33823,36882
MO,29133,27166,26014,27514,29045,31304,30855,28104,30692,31030,30667,33213
MT,30063,35508,34223,36567,38783,38438,40855,44993,45022,48144,49798,51090
IA,19131,35408,38350,44743,46724,52430,57706,60786,58505,57032,64263,69700
GA,13205,26322,26118,27958,29335,29966,30224,33551,33440,34920,35496,37608
NC,37121,26586,27948,28859,30345,30375,31602,32818,33030,34707,35718,36684
KS,20123,37283,41388,46705,47969,49374,48905,47436,47943,49356,57285,62780
TX,48335,22839,25060,27370,27572,30123,30486,31018,29992,32158,33539,33593
AL,1097,30546,31896,33738,33554,33924,34675,36169,36391,37390,38791,40112
CA,6049,35302,35361,37412,37802,39765,42772,44799,45471,45825,47262,51088
CO,8081,34535,32455,35597,37020,39248,40215,40777,39332,39966,42271,43842
AZ,4015,25384,25582,25500,26012,26810,28458,29406,30370,32030,33354,34393
MO,29135,28881,29925,30025,31229,30678,33245,34424,33585,34935,35481,36675
NJ,34025,57018,57528,60620,63110,63883,67392,70678,73071,75916,79471,82551
CA,6051,38608,40295,41609,40538,41886,43778,44948,46292,51015,50437,53500
IA,19133,37978,36669,40383,40295,42195,42247,46062,44028,44424,45986,50103
WV,54061,34445,36150,37215,38063,37747,39774,41283,41002,43198,45490,46630
OH,39111,25008,25756,28233,28409,28922,29752,30238,29994,32019,35361,36672
WV,54063,24048,25539,26914,27574,27442,28561,29089,28948,30099,30919,32189
IA,19135,32411,32533,34761,34885,35937,36773,38037,39190,40563,43520,46356
FL,12087,58041,60973,62251,69673,65283,71595,73480,79719,87123,97768,101262
AL,1099,26437,27316,27716,27743,28748,29737,31762,32013,32780,33595,35174
MI,26115,33180,34203,36134,37507,38049,39863,42186,43492,45252,46881,48581
AR,5095,25414,26505,28723,30810,35304,31613,30367,30683,32773,33514,36710
GA,13207,32993,33378,36122,36460,37105,39125,41235,41723,43027,44968,46563
TN,47123,24562,25184,27175,28094,28178,29033,30559,31537,32271,33702,34720
KY,21171,24464,26152,27766,29481,31081,33850,35344,34737,36017,36614,36837
MO,29137,32389,33712,35047,33901,38460,37930,37318,40016,39642,39314,42136
IL,17133,42464,44504,46141,47798,48296,50661,53146,54815,55502,57267,59125
WI,55081,30697,32203,33555,34655,35014,36607,38336,38678,40659,41475,42974
MS,28095,26192,27279,28962,29761,30259,31119,32208,32387,33378,34865,36295
PA,42089,32133,31907,33436,33372,35124,36666,38313,39641,40507,42267,43823
NY,36055,40154,41547,43444,45842,45068,45892,48262,49064,51419,52943,55034
IN,18105,30641,30832,32309,33650,33629,34994,36677,38129,40403,42170,43660
TX,48337,32853,34971,39279,40887,41578,44189,41291,37407,39408,41032,42230
MI,26117,24772,25956,27579,28747,29006,29801,31512,32110,33218,34261,35537
CA,6053,40571,41462,42412,43930,45784,48529,52330,53484,54691,56634,59838
CO,8083,30294,30703,32443,34130,35648,39657,40638,39967,40788,42341,43542
IL,17135,28929,30329,32044,31177,34175,32171,32086,33249,34500,35850,36324
KY,21173,27640,28430,29066,30053,30384,32466,33445,33465,34007,34573,35915
IA,19137,33935,33875,36119,38154,38202,37388,39344,38678,39143,42062,44918
OH,39113,35084,35770,37764,38820,39156,40975,42532,43398,45180,47033,48448
KS,20125,31054,31730,33363,34838,34533,35052,35091,33909,35249,37326,39041
AL,1101,35121,35694,37515,37460,37873,38969,40614,41653,42732,43969,45479
GA,13209,24249,24919,25372,26186,26396,26430,28975,29472,29408,29539,31037
MD,24031,68508,70898,75147,76960,73620,74907,79840,84054,85988,87654,90139
MS,28097,26342,27116,28468,28548,29486,30304,31725,32278,33397,34167,35910
PA,42091,54818,60027,65518,69816,66565,69998,73183,75822,75699,79051,82037
AR,5097,22731,22946,23754,25008,25711,26146,26601,26874,28506,29366,29858
NY,36057,33437,34614,35406,35703,36322,36676,38209,39223,41267,41391,43272
MO,29139,28242,30658,30845,32032,34810,37072,36433,38485,39090,39505,41354
NC,37123,26565,26686,26605,28428,28575,30604,32270,32117,33902,35330,36181
TN,47125,36155,37968,40815,39754,39457,39131,39954,39985,40942,41733,43028
TX,48339,47375,49125,52145,59604,62115,64323,59384,55672,61350,61767,63424
IN,18107,31709,33454,34627,34929,37012,37142,38002,38418,38485,39835,40979
MI,26119,25715,26571,28054,28085,30078,31158,33773,35139,35379,36747,38079
PA,42093,40331,42156,45283,46734,48767,49959,51750,53771,55475,57241,58872
CO,8085,29792,29697,30499,31909,32315,34126,36161,36744,38226,41124,41852
SD,46101,37243,39620,49628,47622,51122,48595,48747,47912,46070,51119,51866
NC,37125,39168,40016,42076,44524,44219,46365,48076,48386,49347,50870,51913
TN,47127,28726,30274,32735,34696,35703,37633,38185,37595,38697,39691,41565
TX,48341,27020,29724,32612,33842,34504,38207,42420,40086,41903,43021,46108
NM,35033,36806,43196,44589,41218,42399,48288,47180,44353,36111,38302,39987
LA,22067,30212,30351,32281,34161,36583,34184,34224,36768,37003,37884,39521
UT,49029,36211,37854,40846,42555,42426,43578,45414,47600,49457,53457,55967
TN,47129,23528,24205,25166,25811,26049,26029,27636,27620,28596,29857,30962
AL,1103,31442,32370,33078,33918,34306,35660,36715,37355,38631,40223,41741
GA,13211,35245,33558,35670,37659,38221,41040,43757,45044,48581,50945,51677
IN,18109,33675,34149,35967,37336,37713,38511,39432,40897,42247,43847,45352
WV,54065,27691,28219,29398,30315,29921,30677,31911,32303,33366,34256,35536
MO,29141,30413,29671,32053,36209,34613,36928,38728,38756,39913,40800,40924
OH,39115,24636,24797,26180,26588,27347,29749,30523,30402,31835,32926,34038
KY,21175,20318,21824,22680,23571,24012,24746,25533,25845,26435,26854,27978
CO,8087,27720,30914,34231,36010,36576,40152,41751,41786,42267,45774,47774
IL,17137,32438,34167,35887,36050,37297,36778,37376,38079,38841,39774,40560
NE,31123,34715,38283,50707,47500,53573,57439,60480,57048,53358,55343,58632
KS,20127,33772,34802,35830,36593,37160,37597,38512,40277,41324,44719,46409
NJ,34027,70140,73990,76730,79775,80815,84278,88335,91148,93633,97819,101646
TX,48343,36229,39655,41006,41945,40959,41304,42011,39639,40834,40825,41068
MN,27097,30581,32416,34689,36292,36963,38957,40279,39568,41155,42497,43703
OH,39117,28368,29388,31667,31960,33209,33868,34647,35928,37582,39094,40221
OR,41049,30075,31097,32079,35757,37867,44258,46242,45820,42947,45644,48605
ND,38059,36602,38807,42388,48503,48827,50622,51070,49719,50404,52080,53454
KS,20129,36493,39092,39701,40900,46042,41059,31745,34695,40827,44634,53296
TX,48345,25149,27864,32161,29824,33893,31453,31291,29077,29381,30749,32988
IL,17139,35579,42138,51050,58747,56819,54824,51520,51485,57522,63623,64409
ND,38061,38933,46310,53054,64375,65205,71291,60550,51441,53101,60643,61569
MN,27099,35666,36766,39825,41499,42651,42260,44979,44577,45488,46432,47445
KY,21177,26449,27408,30064,30314,30876,32269,33117,32105,33532,33511,35138
OR,41051,39563,40408,42275,44414,45379,47956,50947,52166,55200,58716,60773
OK,40099,32369,34039,36495,38588,38942,41004,41734,39014,40711,42253,43275
GA,13213,22407,23142,23781,24572,25447,26677,27582,28231,29286,30383,30964
MN,27101,42346,44953,51176,51984,52330,50617,54852,49591,50027,52875,59183
IA,19139,35330,36142,38491,40054,40217,42673,43767,44320,45434,46917,48563
GA,13215,33493,34746,36908,37089,36114,37745,39969,40989,42492,44183,45352
MI,26121,27655,28880,30546,31737,31731,33438,35111,36024,36971,38289,39637
OH,39119,30220,30742,33059,33625,34803,36559,37747,38188,39289,40869,41998
OK,40101,29452,30107,31112,31749,32454,33480,34850,34782,35322,36186,37827
MT,30065,30893,33011,34124,36359,37809,39734,40598,38674,41720,44346,45902
TX,48347,28898,30942,31558,32171,32632,34156,35536,34956,36377,38020,38569
NE,31125,33868,35677,44619,37299,40061,38135,36831,34589,36092,38249,40934
MA,25019,74763,79658,90190,97825,99889,106895,111529,115901,119211,132886,136204
CA,6055,46103,46713,48880,53739,55523,59800,64697,68426,70649,72043,75717
NC,37127,33546,34132,34675,36197,35698,37537,38903,39308,40595,42429,43971
NY,36059,63096,65565,68494,73541,72420,75393,78696,80941,85663,89711,93241
FL,12089,41359,43287,44931,45186,45833,48864,51936,53838,56362,60364,61329
LA,22069,29847,31575,32237,32478,32557,33274,35525,36013,37829,40175,41846
WY,56025,44915,49395,53488,60329,62406,70433,72877,63613,62752,71324,72187
AZ,4017,25023,24892,25714,25995,26622,27544,28435,29620,30985,32126,33268
TX,48349,28838,30444,31589,33431,33374,34883,35640,36321,37113,38442,39652
VA,51125,35890,36967,39283,42102,42608,43162,45787,47426,48581,49831,51297
KY,21179,30683,31734,33492,34109,36520,36235,38207,40930,40746,42184,43809
ND,38063,46007,46563,51885,60242,55375,53040,53098,54999,57203,61157,60964
KS,20131,36722,38406,47153,46557,47130,46813,45570,46477,50792,52600,53211
NE,31127,40517,38935,45737,44191,45791,43969,44287,45168,45642,46816,49201
KS,20133,28926,30755,32574,34908,35508,35860,35394,35906,37172,39139,41324
MS,28099,30944,31962,32207,34259,33719,34025,33750,33311,35474,36244,36785
KS,20135,41286,43936,46270,52392,52245,49905,47222,42523,45899,51195,58901
AR,5099,25595,27143,28046,28728,28389,29875,31588,31592,32769,33601,34274
CA,6057,43477,45580,47857,49688,50553,53740,55683,58342,59122,61125,63542
DE,10003,44111,44500,48458,47979,47486,49290,51208,52276,54657,57229,59175
NC,37129,35334,35251,36623,36922,37607,40480,42212,42924,43882,46627,48029
CT,9009,44121,44925,46781,48089,48597,50298,51867,52695,53582,55779,57748
VA,51127,52807,54762,57954,60514,62564,64900,67309,65411,69142,73502,75221
CT,9011,45944,46409,48438,49424,49500,51230,53819,55010,56543,57912,59717
MO,29143,28359,29029,32290,29904,35129,31966,31118,32951,34053,34708,38281
NY,36061,114109,120442,131239,138876,142958,151154,154960,165782,183568,190997,197847
MI,26123,26378,27773,29175,30251,30964,32507,34085,35795,36698,36954,38429
SC,45071,30280,30108,31365,32200,33187,33914,35857,36195,37103,37946,39024
RI,44005,48106,48965,53143,56711,56728,58838,60496,62270,65847,68480,70893
VA,51700,34335,35256,37363,38410,38381,39054,40553,40513,41735,42977,44465
IN,18111,30468,31014,34613,35448,39343,37972,37208,36769,37712,40147,41454
MS,28101,27800,28558,28694,30346,31719,33196,32805,32357,33832,34744,35563
MO,29145,30425,31338,33094,34081,34076,35257,36482,36536,37786,38557,39495
TX,48351,22410,23437,24787,25929,26805,28954,29908,30062,31924,33294,34265
GA,13217,26578,26407,27612,28080,28704,29607,30974,31609,32522,33704,34696
AR,5101,21745,22597,23340,24988,24487,25984,26845,26967,27377,28903,30096
ID,16069,33534,34669,35459,36358,37488,38647,40238,41116,43356,45852,47200
NY,36063,34052,34903,36573,37611,38043,39073,40846,41786,44192,45245,47207
KY,21181,27303,27620,29505,30642,31038,31546,33367,33008,33932,33848,34856
WV,54067,29613,30398,32445,32338,30718,31619,32296,31007,32132,34024,34792
MN,27103,35670,36960,40018,42870,43085,43889,45453,45206,47690,49290,51036
WY,56027,35715,36175,41927,39575,41604,47218,46027,43722,47765,51653,52484
IN,18113,27009,28154,30703,32338,33533,34891,35836,36662,38364,39800,40799
OK,40103,28701,31028,34751,38102,39191,42271,40604,39105,40230,41381,44037
OH,39121,21979,22066,22958,22953,24282,23912,24961,24750,25883,27291,27703
MN,27105,34188,36699,40689,41416,41133,43380,45230,41849,44246,45533,49217
MO,29147,27658,26777,27734,27739,29534,29138,28173,29347,30307,31395,33466
TX,48353,29509,31072,33288,34674,36994,39172,38923,38774,41313,43890,46066
AK,2180,37345,40715,42222,43285,42928,47169,48022,48306,49700,51866,54272
MA,25021,62780,65737,68954,72551,72747,77213,81930,84626,87928,92248,95221
VA,51710,34202,34705,35570,36611,36422,37571,38482,38907,40284,41479,42875
MN,27107,32708,36471,39284,45346,41854,35692,37357,37671,37528,39177,41584
AK,2185,40087,49253,62098,74083,85038,96959,99220,89574,84892,83724,89863
VA,51131,36309,35131,37200,39718,39751,40360,42784,44636,46991,48989,51101
NC,37131,26973,26540,27747,30561,29676,30133,30516,31314,33493,34305,36597
PA,42095,40048,40585,42246,43366,44387,46333,48279,50083,52009,54705,56931
VA,51133,35983,36523,39411,41832,41994,44690,46150,48409,50124,51585,54616
PA,42097,31660,32881,34778,35271,35984,36679,38216,38419,39986,41849,43289
AK,2188,36838,39794,39193,40236,39569,43077,43219,44043,44909,49447,51526
KS,20137,30105,35279,39844,39823,46784,43850,39336,43231,42188,42287,47838
VA,51135,29273,29138,29673,29690,29506,31029,32431,33046,33992,34766,36295
OK,40105,27235,28700,30217,31783,33014,34596,34767,33363,34170,35599,37054
MS,28103,23408,25392,27173,29121,33712,29485,30312,30643,31668,31885,34204
NE,31129,35020,34748,47330,45239,52827,50168,51982,47000,46794,49783,53144
TX,48355,34378,36673,39420,40684,41504,43201,42502,40229,42516,43414,44889
NV,32023,31161,32730,31247,30575,31471,33392,35381,35632,37011,38120,39431
IA,19141,37153,40593,47050,49986,50585,51649,53037,51801,53663,57630,61246
MI,26125,48577,49800,54061,57794,57726,61010,64765,66305,68745,71347,73271
TN,47131,32606,31984,35021,33995,35922,36723,37491,37464,39107,40963,42717
NJ,34029,39518,39918,41585,42855,43260,44951,47115,48578,49813,51353,53139
MI,26127,26325,28032,29850,30721,31533,32645,34208,35174,35909,37398,38856
TX,48357,33465,42091,55702,63267,67180,77490,65420,51889,56470,58696,60862
GA,13219,45200,45280,46903,50790,50427,54942,59322,59760,63844,66430,67845
SC,45073,31579,32110,34544,35029,35271,37071,38755,40034,41891,43882,45004
WI,55083,33117,34683,37324,38334,39271,40367,41445,42335,43623,45589,47104
MI,26129,25073,26765,27576,27906,29013,30487,31986,31964,33141,35038,34770
SD,46113,19442,21357,21891,21920,21324,,,,,,
IL,17141,33887,35382,38555,38483,41428,41296,41439,43285,44838,46674,47369
GA,13221,28063,27460,28515,31213,31929,34135,34857,34792,36222,37070,36698
IN,18115,47205,49406,37043,34149,33544,35320,37205,37998,38593,39646,41339
WV,54069,42018,40226,41994,44430,44425,47116,48902,53562,61380,64115,64461
KY,21183,27093,27689,28065,28572,29888,30915,31920,31408,32293,32833,33313
FL,12091,38975,40818,41435,42657,42304,43855,45137,45740,47564,49267,50681
WA,53047,30262,31402,32397,33675,34741,36616,39105,40506,41486,42473,43295
FL,12093,24022,24309,25402,26138,26156,28805,30328,29304,30742,31093,31971
OK,40107,23117,23615,25202,26586,27299,28329,28399,27823,27826,28792,31212
OK,40109,40984,41436,43394,44872,45386,47404,48189,47305,49087,50766,52048
OK,40111,27090,27550,28552,29626,30383,31757,32247,31641,32399,33422,34888
MS,28105,26571,27323,29045,29490,29844,30715,31363,32228,32726,34575,35457
KY,21185,44500,45837,49439,52802,49837,52246,56028,58282,59734,63982,66238
TX,48359,37062,42550,47793,45371,43318,54124,62687,54039,54947,55661,55479
ND,38065,42304,45311,45550,50629,45969,45634,46918,45354,43523,44047,44140
MN,27109,42121,45340,45650,47880,48104,49683,51778,53256,55443,58233,59176
WI,55085,37207,38344,40245,42444,42637,44697,46206,46449,49315,50772,52014
ID,16071,28256,28112,29502,30212,31079,32531,34863,35040,35330,36952,39523
NY,36065,34855,36112,37064,38007,38351,38783,40249,41168,43506,44692,46867
NY,36067,39442,40349,41983,43738,43896,45279,47600,48443,51167,53398,55564
NC,37133,41965,41879,43668,42910,41905,42494,42870,45896,44865,46377,47525
NY,36069,38091,39360,41400,43091,43961,45818,49512,49584,52197,53303,55541
MI,26131,29593,30856,30161,31299,32586,33791,35614,37059,37900,39348,41363
IN,18117,26995,28564,30439,32268,31282,31465,33195,34163,37069,37908,38432
CA,6059,46806,49796,51522,55391,54765,57234,61322,63439,66044,68917,71711
NC,37135,47417,48985,50847,52473,52043,55039,58053,60292,63820,63062,65185
TX,48361,33009,34684,36866,38449,37831,40410,41534,42140,43067,44685,45663
NY,36071,39383,39977,41688,43288,44098,45317,47145,47943,49964,51343,53656
VT,50017,36553,37143,38489,39821,40219,42068,43105,43717,45037,46825,48961
VA,51137,36862,37742,39323,41732,41989,43150,45123,46427,47930,49027,50642
