State,Region Code,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1
TN,47185,36.56862745,36.28318584,36.08652901,35.86956522,36.19329389,36.2290227,36.77482793,38.16046967,36.66343356,36.06557377,36.38059701,36.6419295,34.74654378,35.40489642,36.10074627,35.52014995,36.76333022,36.01851852,36.38042475,36.24535316,35.78656854,34.89010989,35.13027853,33.632287,32.97587131,31.67701863,32.68892794,31.875,31.14311431,31.68761221,31.31132917,30.85106383,30.38528897,31.0374891,29.3657689,31.04041273,29.87124464,30.22260274,28.49872774,29.11392405,28.35696414
NV,32033,26.64670659,25.89285714,23.65269461,24.18879056,24.18879056,24.92668622,23.00884956,24.78386167,25.28409091,23.57954545,24.18478261,25.40540541,24.46808511,24.86772487,26.93333333,26.12137203,27.82152231,26.30208333,25.70694087,25.06393862,26.58227848,25.12820513,25.70694087,24.93506494,23.67021277,25.78947368,24.3315508,23.2,22.37196765,23.03523035,21.36986301,21.4673913,22.07084469,21.36986301,22.16066482,21.6066482,22.25352113,21.6066482,19.72972973,20.10869565,18.94150418
IL,17195,27.34641638,27.09401709,26.0757315,27.24913495,26.61465106,25.77989601,26.08318891,26.30444157,26.87986171,25.75626621,26.29598662,26.30922693,26.11041926,26.06890826,25.89063795,26.83429514,26.00989283,25.90460526,24.83606557,24.93847416,24.78457119,25.0513347,24.43624436,24.88724887,24.35318275,24.39623414,24.48728466,25.17482517,24.91749175,23.57555739,23.79381443,23.71688742,22.95623452,23.15658658,23.78355705,23.89491243,24.06864797,22.82105263,23.30259849,22.49265632,21.24005027
GA,13313,40.43173862,40.18610061,39.83149332,40.31643715,39.79320532,39.43161634,39.79351032,39.93525603,38.89534884,39.03712297,38.82875382,38.40877915,37.8953108,37.26571114,37.57891847,38.30313015,36.47730362,36.23070674,36.30211153,35.71428571,34.74966171,34.43637342,34.03350173,34.40233236,33.5536753,33.14844163,33.32455216,32.7341025,32.27556279,32.86372257,33.00080884,33.1454643,32.67167382,32.26495726,32.37025147,32.2572109,32.32644409,30.86419753,30.11006289,30.01038422,28.93990199
KY,21235,39.78647687,39.38746439,39.62670495,40.53662074,39.75200584,38.51203501,39.22852984,39.73607038,38.92961877,39.2,38.85480573,39.03269755,38.54447439,38.88515782,39.04889484,39.5750332,38.88149134,37.63227513,37.6478318,36.66886109,37.06896552,37.60797342,38.04491413,38.70333988,38.41623037,37.83257625,37.17864206,37.66666667,36.53458697,35.46433378,37.01211306,37.20617864,36.91366417,36.61016949,35.60810811,36.08870968,35.33734135,33.73574782,33.55481728,33.08921438,32.35880399
IN,18183,28.34532374,27.42980562,27.35166425,27.51091703,26.40408461,26.07742878,27.09537572,26.81318681,25.9018759,25.70194384,25.33711852,25.84745763,25,23.96053559,24.07277817,25,23.45505618,23.54181307,23.09839498,24.04447533,22.62317835,22.29166667,22.54012561,23.00699301,22.01125176,20.92696629,20.9007741,21.46341463,20.82459818,20.11134308,19.73500697,20.7325501,20.06920415,20.01380262,20.33080634,19.78021978,18.69863014,18.74569263,18.11346548,17.62295082,16.81355932
WA,53075,22.69345238,22.79909707,22.61001517,22.08682407,21.30898021,19.90776326,20.72213501,21.10514198,20.68429238,19.765625,21.13943028,21.24158564,20.35794183,19.58456973,19.30215293,20.544919,19.39304219,19.51219512,20.55800294,21.60583942,20.83333333,20.60085837,20.21505376,20.75070822,19.94362227,19.29328622,19.95753715,19.37062937,19.05751906,18.78031878,18.41004184,18.7150838,18.56164384,17.40918437,18.35051546,18.60149355,17.83050847,16.14441417,15.75016972,16.1268556,15.27685123
MT,30109,11.11111111,14.28571429,14.81481481,14.81481481,23.33333333,16.12903226,12.90322581,13.33333333,13.33333333,12.90322581,20.58823529,24.32432432,29.72972973,26.31578947,23.68421053,21.05263158,17.94871795,18.42105263,16.21621622,15.78947368,21.05263158,20.51282051,24.3902439,30,30,27.5,28.20512821,23.68421053,26.31578947,23.68421053,24.32432432,23.68421053,23.68421053,23.07692308,27.02702703,18.42105263,21.05263158,16.21621622,15.38461538,12.19512195,12.19512195
TX,48485,41.91641182,41.49521287,40.56159049,40.77049856,39.85194324,39.72772277,39.55270242,40.10739364,39.63076923,39.76126775,39.11511355,39.03638151,39.28991761,38.65858428,38.15917494,38.61559401,38.25412221,38.3723178,38.29582612,38.39337315,38.01124249,37.94573643,37.45658047,37.48085758,36.7061974,35.99769983,36.04895774,35.83670325,35.36326845,35.0231303,35.25221409,35.21153846,34.78344193,34.62863706,34.50920245,34.11250475,33.82687927,32.59668508,32.39650589,32.28256741,31.15282518
KS,20203,21.17647059,21.17647059,21.42857143,22.35294118,22.89156627,25.6097561,25.3164557,27.27272727,25.97402597,28.57142857,27.27272727,25,25.64102564,25.97402597,27.84810127,27.27272727,24.05063291,25.3164557,21.79487179,19.23076923,18.75,18.51851852,18.75,20.98765432,17.72151899,18.75,17.72151899,20.25316456,18.75,17.5,16.66666667,14.28571429,17.5,17.85714286,19.04761905,19.51219512,17.5,20.98765432,22.22222222,17.5,19.23076923
MD,24045,36.31868132,36.14920461,36.40629313,36.91460055,36.59680088,36.12030905,36.36615811,36.80111266,36.42128481,35.91993419,35.57944415,35.50403751,34.25257732,34.41191577,33.51365276,34.09734741,33.63425329,33.13563693,33.91843056,33.62445415,32.50194856,32.54912099,32.79569892,33.52836428,32.46523388,32.73599192,31.98175367,33.41772152,32.97818366,32.89738431,33.55,33.80703067,33.51539225,33.25881769,33.15972222,33.21005917,33.0938816,31.87084052,31.3223344,31.65853659,30.99756691
TX,48487,44.93307839,45.03816794,44.63276836,43.39622642,43.42857143,44.08396947,43.359375,42.80078895,43.07692308,42.14559387,40.72727273,37.85714286,37.72241993,38.03571429,38.05309735,38.39285714,38.35376532,39.23611111,39.23611111,38.65979381,40.41450777,39.55094991,40.27538726,39.65811966,40.28021016,40.49295775,39.75481611,40.59753954,39.89637306,38.95652174,39.54703833,38.94736842,36.80555556,37.78558875,36.50793651,35.7267951,34.62214411,34.33628319,33.85689354,35.12110727,34.71502591
AL,1131,57.11252654,55.55555556,55.03211991,54.48577681,53.49344978,53.37690632,52.87610619,54.74613687,53.3916849,53.94736842,53.54969574,55.48654244,55.16528926,54.63917526,55.3014553,55.55555556,53.63825364,53.15682281,53.31950207,53.54969574,53.13131313,53.45528455,53.98773006,53.26530612,52.71629779,53.97148676,54.17515275,52.92929293,52.04918033,52.04918033,51.75257732,52.28215768,52.84210526,52.85412262,50.83333333,51.04166667,49.6868476,48.434238,46.97286013,45.88477366,43.82716049
GA,13315,46.79487179,47.92332268,46.4516129,49.03225806,48.20846906,48.3974359,50.48859935,50.99337748,48.36601307,48.20846906,47.78481013,47.92332268,47.31861199,46.46153846,47.25609756,48.1595092,48.66468843,44.64831804,43.33333333,43.86503067,44.84848485,44.64285714,43.69501466,43.1547619,45.26627219,46.04105572,46.60766962,44.51038576,44.17910448,45.13274336,43.84384384,44.01197605,42.18289086,41.31736527,41.96428571,39.82035928,40.47619048,39.34911243,39.70588235,39.11764706,35.50295858
NC,37193,32.75675676,32.48914616,32.60632497,32.94545455,33.40603417,32.74917853,32.33357718,32.91880029,32.69090909,32.4,32.17148832,31.64644714,31.81343543,31.56934307,31.7251462,32.54802465,32.16353111,32.29768786,32.80461428,33.17840543,32.07142857,31.75507298,31.90509915,31.74491941,31.59929701,31.44166373,31.40437544,31.69957687,30.67375887,30.24911032,30.08158922,29.51807229,29.51807229,29.40967283,29.86282096,28.92156863,28.5814116,26.83784734,25.92072957,26.76007005,25.48951049
GA,13317,47.86516854,46.99331849,47.09821429,45.63758389,46.74157303,46.62162162,47.30941704,46.52777778,45.41284404,42.66055046,43.20712695,42.10526316,42.91845494,42.58064516,42.11663067,43.44978166,42.60485651,40.87912088,42.66958425,42.73318872,42.3580786,42.26579521,43.16239316,43.84449244,43.72294372,45.3362256,45.67099567,44.34782609,44.2516269,42.70152505,44.30107527,44.68085106,43.50649351,44.42060086,42.41758242,43.60086768,43.412527,43.1372549,43.19654428,41.61220044,40.08714597
MN,27167,27.50929368,26.86567164,25.92592593,24.33460076,23.75478927,23.55212355,24.32432432,20.93023256,22.65625,22.17898833,23.66412214,24.1509434,22.84644195,21.85185185,23.13432836,24.17582418,25.09225092,25.27881041,23.13432836,22.64150943,21.80451128,23.33333333,22.99270073,21.97802198,21.32352941,22.1402214,22.59259259,24.53531599,23.13432836,23.42007435,22.18045113,23.30827068,21.18959108,21.77121771,19.92481203,19.92619926,21.24542125,17.88321168,17.75362319,17.26618705,17.39130435
GA,13319,50.997151,48.71060172,49.71590909,51.14942529,51.56695157,51.28205128,49.13294798,51.00864553,49.30747922,48.05555556,47.02702703,44.38356164,43.49030471,42.03296703,43.71584699,45.74468085,43.08510638,42.28723404,43.5828877,43.5483871,43.39622642,42.34972678,42.00542005,46.27659574,43.23607427,41.55495979,42.51336898,44.35695538,45.28795812,44.41558442,42.74611399,44.93506494,43.75,42.36842105,42.51968504,43.04123711,43.15245478,40.97938144,42.60204082,40.93264249,38.91752577
MS,28157,52.87356322,53.31412104,55.42857143,53.86819484,53.44827586,52.94117647,52.67857143,53.80116959,52.61627907,51.13636364,51.35869565,50.68870523,51.93370166,50.55248619,50.97493036,51.2605042,50,48.57142857,49.85754986,49.16201117,50.57471264,50.14164306,48.7394958,52.10084034,52.12464589,50.72463768,51.30434783,49.44444444,51.39664804,50.81521739,50.95890411,51.80055402,49.72375691,48.46796657,47.75280899,48.45070423,46.45892351,44.6991404,46.99140401,44.03409091,42.09039548
IL,17197,29.51507742,29.33657943,29.70381506,29.77863094,29.42355685,29.09403388,29.36957496,29.47274279,28.89445207,28.64775165,28.80901496,29.1595794,28.21726912,27.35506554,27.47528517,28.25144236,26.99169891,26.50016824,26.7307191,26.78009987,25.7854661,25.2709178,25.28883184,25.4968581,24.70468135,24.37054286,24.73897912,24.77193745,23.91603828,23.54601715,23.97435436,24.4243598,23.67544331,23.31465686,23.86601783,24.37733719,23.76248066,22.37147479,22.24087285,21.86933482,20.81126289
TX,48489,58.44346549,56.37982196,56.97329377,56.23145401,56.3338301,56.77710843,56.19335347,57.90273556,57.8313253,57.27272727,56.18631732,54.98533724,54.98533724,55.36231884,54.79651163,53.34302326,52.72206304,51.57593123,51.28939828,51.93133047,50.50359712,50.43103448,51.12676056,52.0223152,52.35457064,52.14979196,52.30125523,52.76595745,52.96610169,52.27272727,50.42253521,51.91489362,51.5625,52.05091938,51.26760563,49.72067039,49.64936886,48.86363636,46.97609001,46.9273743,46.55647383
ND,38105,23.7394958,24.4813278,25.68807339,26.4,26.45290581,26.95738355,27.03232125,26.87861272,26.51880424,28.15715622,30.14059754,30.22452504,29.79079498,30.15484923,31.07344633,31.34796238,31.03448276,30.43478261,29.94772218,30.31875463,29.31667891,29.49002217,29.14201183,29.79502196,29.42039618,29.92753623,29.59256612,30.71428571,29.91573034,30.65080476,29.80041294,30.49113233,30.11478731,30.67729084,29.57839262,31.40442133,29.78585334,28.70967742,28.68318123,28.41207349,27.86134729
OH,39171,30.28720627,29.46138871,28.65535248,29.47368421,28.46715328,29.16943522,27.74834437,27.8807947,27.43538767,27.41184298,28.04404145,26.71410091,25.58441558,24.62831286,24.57846952,25.98833441,24.6929541,24.77535302,25.50761421,25.83490863,24.6875,24.95309568,25.10849349,25.06265664,24.70219436,24.48469706,24.34456929,24.01991288,24.15071032,23.8418777,24.81481481,24.93796526,23.66127024,24.01991288,24.53183521,23.39763535,23.42286071,22.88930582,22.64504055,21.93146417,21.2406015
VA,51830,26.05790646,24.71910112,24.27616927,23.87387387,24.71655329,24.42922374,25.46728972,24.58628842,25.23584906,23.23943662,23.150358,23.23943662,23.84259259,25.17985612,23.07692308,22.67303103,23.45971564,23.02325581,23.65339578,22.0657277,21.44469526,19.91051454,19.34731935,19.81351981,21.33027523,23.2300885,23.34047109,23.32613391,22.46220302,24.09381663,22.89915966,21.108742,21.03004292,20.42105263,21.15384615,24.375,26.3803681,24.43991853,23.68421053,22.11350294,19.84282908
SC,45089,57.95981453,56.88715953,56.5830721,57.2555205,56.34920635,57.04,57.77598711,58.45410628,57.07434053,56.85645549,55.82112567,55.37634409,54.01069519,53.54691076,53.40393343,53.02114804,53.40909091,52.43161094,52.55140899,53.12024353,52.61958998,52.0361991,51.57657658,50.56603774,51.25094769,50.79847909,50.95057034,50.80956052,50.34802784,50.50505051,50.03872967,50.88529638,51.20248254,50.9984639,50,48.85670732,49.54198473,48.66514111,49.01215805,48.14814815,46.84410646
TN,47187,19.44405643,19.4197668,19.2514846,19.52394056,18.85212138,18.3994528,18.67412358,18.77123828,18.17692204,18.40589417,18.6449444,18.73716632,18.1148374,17.75102459,17.77383367,17.72343376,17.04602301,16.77827381,16.4866192,16.66463489,16.05415861,16.01576496,15.92670895,15.96892033,15.34482759,14.90312966,14.51796271,14.77976794,14.05478222,13.78036494,14.0267492,14.37794069,13.74619068,13.41291373,13.30679862,13.6020419,13.19018405,12.29490955,12.19206681,12.35862636,11.27265281
TX,48491,35.74448408,35.09290263,35.32782082,35.44754385,34.91621919,34.41365979,34.35469487,34.24006087,33.66318031,33.33954297,33.18860406,33.4234499,32.66293576,32.2001137,32.02471216,32.07851423,31.25241273,31.03974701,30.91836735,30.63516449,29.78957286,29.14353893,29.2576866,29.14524745,28.48300304,27.97639708,28.17584787,28.01594245,27.47517594,26.83906123,26.89772085,27.02211874,26.27310014,26.03625763,26.46491818,26.47356605,25.73797534,24.62184514,23.98008691,24.07584515,22.66271459
IL,17199,33.97075366,32.76055286,33.45752608,33.76963351,33.77110694,33.8963964,34.24299065,33.74671176,32.65230312,32.18262806,32.46017699,32.14032601,31.5696649,31.59010601,31.42655367,31.65900248,31.58265774,30.08073008,30.10526316,30.39386546,29.77469671,30.21085378,29.52512044,30.1510989,29.29258242,29.06538857,29.31506849,29.55090847,28.87811634,28.84144207,28.90978753,28.87569832,28.34261838,28.44228095,28.774731,28.03318355,27.58740048,26.35954278,25.54869684,25.49623546,24.5823389
TN,47189,31.87513739,32.07795051,32.0709282,31.80227472,31.33347931,31.08108108,31.41247834,31.21225194,30.39572193,30.2991725,29.67952643,29.66809204,28.784219,28.66693679,28.55419264,28.95260852,28.52056962,28.39384373,27.79515246,27.97365362,27.81190019,27.34569081,27.6266062,27.68711311,27.13091922,26.34487841,26.12628913,26.3129301,25.1572327,24.72291741,25.38611752,25.91811632,24.65801473,24.4068388,24.77570738,25.09414584,24.82993197,23.43882214,22.55701681,22.31936655,21.23355263
KS,20205,29.86666667,29.97275204,30,29.26829268,29.78142077,29.64959569,29.11051213,29.04109589,28.25484765,27.70083102,28.26666667,27.22371968,28.26666667,28.41823056,28.07486631,29.03225806,28.03234501,27.76280323,26.9541779,27.91327913,26.37362637,25.75342466,25.61983471,26.90217391,25.83333333,26.2295082,25.27777778,25.54945055,23.52941176,23.33333333,24.17582418,26.44628099,23.33333333,23.05555556,23.20441989,24.58100559,23.52941176,22.66288952,23.59550562,20.9039548,21.12676056
NC,37195,41.57894737,41.63492529,41.74927114,41.79104478,41.58095798,40.19463285,40.25897587,40.21132962,40.32634033,39.90719258,39.13405495,39.89955357,39.10505837,39.28464978,39.17954816,39.29731326,39.39662822,39.47677837,38.70684611,38.8042204,38.58427618,38.31262641,38.00685323,38.40662479,38.26136689,37.60342368,37.76824034,38.64289822,37.85425101,37.89198606,38.30773689,38.85697875,38.79310345,38.52764251,38.6884307,38.92540726,37.87489289,37.11516534,36.98979592,37.32274532,35.88068182
TX,48493,37.62246897,37.3221216,36.11650485,36.09166136,35.98971722,35.3431687,36.07717042,35.62340967,34.39649781,34.5625,34.46026097,35.40081919,35.10825044,35.29411765,34.60427499,35.20964963,34.12969283,33.69379624,33.71169126,34.34173669,33.27731092,32.36444941,32.54535459,33.16858869,32.39823982,31.7032967,31.43483023,31.26699293,30.82788671,29.91407089,30.26105487,31.17709438,29.87355111,29.48920484,29.19060052,29.58918357,28.39313573,27.41352607,27.58974359,27.5,26.62961091
VA,51840,33.2688588,33.01158301,33.74760994,34.39000961,34.48607109,34.61169703,34.10628019,32.77886497,32.15311005,31.34040501,30.6010929,31.04693141,31.14311431,30.83038869,31.26709207,31.15349682,29.80856882,29.41704036,29.27484333,29.5229523,29.02350814,28.44202899,29.0437891,28.125,27.96081923,28.35555556,28.75,29.43760984,29.67227635,28.77070619,29.24126172,29.44732297,29.14529915,29.72057578,29.39677145,29.357022,28.52320675,26.08695652,25.38461538,25.30224525,25.12820513
VT,50025,22.58610954,22.5606317,22.46049661,22.64472191,22.71954674,23.08564946,23.05508234,22.7014756,23.34851936,23.31428571,24.36743674,24.23245614,22.96781233,22.32383002,22.3180593,22.86634461,22.44897959,22.25789192,21.8482906,21.72284644,20.92651757,20.94155844,21.09458023,22.04724409,21.22641509,21.51041667,21.24217119,21.06350026,21.33194589,20.91333679,20.59436913,21.15384615,20.77922078,20.33109157,19.65767635,20.20618557,19.66701353,17.95137093,17.32161324,17.15459682,16.83831102
CT,9015,31.31726216,30.30954428,30.60382276,30.74228159,30.4950495,30.04839419,30.71507151,30.32115172,29.96295489,29.14473684,29.44706387,29.38521066,29.14788581,28.3154905,27.69063181,27.38742658,26.93895286,26.53679654,26.45203394,26.89982729,26.324823,25.47408344,25.80302063,26.31130064,26.18089388,25.7914732,26.20500947,26.34351949,25.49268913,25.06869584,24.96304118,25.32152646,25.22541413,25.27818602,25.6270903,25.89211618,25.30195752,23.875,23.58451291,23.32089552,22.1898418
VT,50027,23.02798982,22.48945148,22.23161454,23.27841149,22.95637442,22.34944869,22.79726262,22.68261427,22.45762712,22.49575552,23.05795314,22.96689824,22.79918864,21.84804928,21.27398938,22.18152218,21.24542125,21.61500816,20.94539527,20.87062653,20.36659878,20.17578905,20.29862793,20.53247277,20.47657512,20.35541195,20.30558906,20.88835534,20.55888224,20.55067837,19.88795518,20.50874404,20.15841584,20.07952286,20.48240411,20.93023256,20.17336485,18.86051081,18.81615053,18.70642912,17.71956857
TX,48495,45.12987013,44.95114007,43.8538206,44.14715719,42.17687075,42.61744966,42.33333333,41.80602007,40.71661238,38.76221498,39.56386293,39.56386293,38.60759494,37.22397476,38.22629969,39.50617284,37.03703704,36.53846154,37.77777778,37.5,37.65432099,36.92307692,37.53943218,39.11671924,37.06070288,34.92063492,36.01286174,37.89808917,34.169279,38.34355828,36.92307692,37.23076923,39.09090909,38.13813814,39.02439024,37.4251497,36.2804878,36.14457831,37.53753754,36.03603604,36.61538462
LA,22127,47.82608696,48.08362369,47.65217391,48.24561404,46.96428571,48.04270463,49.82142857,48.93617021,48.65831843,47.87985866,49.49494949,47.98657718,47.65100671,47.7739726,46.76870748,44.70588235,45.28619529,46.1669506,44.00684932,44.69178082,44.95726496,44.50171821,45.13888889,45.34482759,46.51567944,43.47826087,43.65217391,42.95652174,41.28919861,39.71880492,39.53900709,39.92869875,39.18439716,39.71880492,41.44620811,42.21824687,42.06773619,41.18705036,39.92805755,41.8018018,40.86799277
IL,17201,32.24862259,31.61834294,32.00484136,32.0229107,31.52268382,30.91351164,31.01948504,31.2756483,29.93475424,29.7745013,29.53505781,30.049138,29.70864116,28.8966434,29.18699859,29.40935193,28.569083,28.09227749,28.60172948,28.61093038,27.9592668,27.81612929,28.00032305,27.63521195,26.85357751,26.10749186,26.44453474,26.64484452,26.14400525,25.97946612,26.4504979,26.6064092,26.05250124,26.24917273,26.59759635,26.69544285,26.10894619,24.79973298,24.82672234,24.87529099,24.24217258
WI,55139,22.75198012,22.31812577,22.14164481,22.57915058,22.20679012,22.10184182,22.3556582,22.53000923,22.11317283,21.88217292,21.82112863,22.19935313,21.45475876,21.24871153,21.70269078,22.17978848,21.07972933,21.20369014,21.41399417,21.58398607,20.91541136,20.07805724,20.49215714,20.99471202,20.5315045,20.01425517,19.82611174,20.2185017,19.76942784,19.57694492,19.74000283,19.98586572,19.31978549,19.33756166,19.75778059,20.25511634,19.45067265,18.38287083,18.0311754,17.87061618,17.01442375
IA,19189,26.43171806,26.47702407,25.44247788,25.78475336,25.66964286,25.39325843,25.56053812,25.72706935,25.68181818,24.82915718,26.05790646,24.12280702,24.18300654,22.31947484,20.79646018,20.71269488,19.42604857,20.21978022,21.36563877,21.95121951,21.73913043,22.05240175,20.43956044,22.22222222,21.0989011,21.44420131,20.04454343,21.33333333,20.65934066,20.13422819,21.92393736,22.67573696,22.01834862,20.59496568,21.94570136,22.07207207,21.59090909,20.84309133,20.23255814,18.54460094,17.86542923
IA,19191,16.15074024,15.67567568,15.16393443,16.73525377,16.04938272,15.17615176,15.46811398,15.65452092,14.42176871,14.38263229,14.53333333,14.17218543,13.79763469,14.39790576,15.17150396,14.9867374,14.13333333,13.16489362,13.26259947,13.64829396,13.76623377,12.77419355,12.40310078,13.35044929,13.35044929,12.64367816,12.75773196,12.74131274,12.6778784,11.42857143,11.39896373,11.41025641,11.2244898,11.25319693,11.74193548,12.37244898,11.4213198,10.80050826,10.55979644,11.39240506,10.2661597
MN,27169,22.00665188,21.39275766,21.13775795,20.81218274,20.51860203,20.81218274,20.62322946,20.54176072,19.34574168,19.78396816,20.9774849,20.4070407,19.60461285,19.31755641,18.935236,20.09857612,18.97211591,18.31683168,18.95604396,19.21182266,18.12227074,18.87308534,18.58310627,18.15217391,17.39600216,17.10739342,16.6846071,17.73931855,17.24137931,16.44131963,16.83811586,17.17659689,17.2450614,17.03940362,17.34965407,17.1957672,16.79025424,15.72856391,16.10348469,15.57894737,14.05263158
AL,1133,38.64541833,37.5,38.18001978,38.36978131,38.0239521,36.93239152,36.35437882,36.52085453,35.88175331,35.59837728,35.89494163,36.31123919,36.03082852,35.02879079,34.35114504,34.16506718,33.11068702,34.12774071,33.33333333,32.09169054,32.09169054,32.88718929,32.95238095,32.9887218,32.32227488,32.13949105,33.07912297,33.0134357,32.3387873,31.17254528,30.92979127,30.95238095,31.86602871,31.29186603,31.20837298,30.85714286,30.38461538,28.8443171,28.97998093,28.50378788,27.19546742
MS,28159,43.00653595,42.68774704,42.18958611,42.41610738,43.26145553,42.85714286,42.60515604,43.11050477,42.36588721,41.75824176,42.74509804,42.80104712,41.37931034,41.4600551,41.31326949,42.01909959,42.74084125,41.12021858,39.80848153,39.36899863,37.37931034,37.81163435,37.80821918,39.50617284,38.91156463,39.78201635,39.33975241,40.24556617,39.7039031,38.58695652,40.89673913,40.29850746,39.37753721,38.31521739,37.61840325,38.62718708,38.70094723,36.24161074,36.87002653,36.31578947,36.05263158
WV,54105,31.27572016,32.9218107,34.1563786,33.19502075,33.75,32.63598326,30.70539419,32.90598291,32.77310924,33.75,34.26294821,32.5203252,32.01581028,31.2,29.08366534,30.64516129,33.60323887,31.72690763,31.2,31.49606299,30.078125,30.43478261,29.57198444,31.03448276,28.95752896,29.61538462,29.50191571,27.5862069,27.45098039,29.13385827,29.52755906,27.49003984,25.79365079,27.09163347,28.57142857,26.69322709,28.91566265,27.23577236,25.80645161,26.93877551,25.40322581
TX,48497,39.19347531,38.46850929,38.29690346,38.53127833,37.92947559,37.62420958,37.22397476,38.00539084,36.65480427,36.62661326,35.63559322,35.46069315,35.67498942,34.74396953,34.71698113,35.3014553,33.94418992,33.60790774,33.07377049,33.23793949,32.34094617,31.75566343,31.97115385,32.1031746,30.67556952,29.98823991,30.56633049,30.16975309,30.14335529,30.24240092,31.3517607,31.02930128,30.68862275,30.17113095,30.59210526,30.20644694,29.44763271,29.22748309,29.17688266,29.02892562,28.22966507
VA,51195,41.37717122,40.92879257,41.1875,40.18808777,39.26111459,39.27454659,40.31446541,40.11299435,39.50617284,38.68388684,38.20754717,37.58073987,36.77419355,35.76080521,35.83333333,35.6042654,35.82887701,35.60918187,36.01173021,35.75650118,35.31839623,33.72851215,33.49140486,32.76670574,33.41218214,33.59328134,33.03357314,32.72616879,32.17338217,30.96853794,31.90830235,31.6892725,31.62128713,31.4849045,31.7791411,32.15375229,31.43730887,29.96923077,29.44444444,29.2667899,28.38427948
KY,21237,48.89589905,48.40764331,48.23151125,48.40764331,47.26688103,44.66019417,45.19230769,43.93442623,45.4248366,45.69536424,44.26751592,42.58064516,41.58730159,41.7721519,43.16770186,44.02515723,41.95583596,41.00946372,41.00946372,41.50943396,40.9375,40.88050314,43.88714734,43.30218069,43.82716049,42.41486068,39.9380805,38.00623053,38.67924528,37.46031746,38.53503185,38.01916933,38.70967742,38.585209,37.04918033,37.37704918,38.11074919,36.51315789,35.7615894,34,34.7826087
TX,48499,35.73573574,35.26252983,34.98212157,35.53178847,36.08004709,35.2420307,34.7826087,35.20710059,33.95675044,33.97773872,34.04856014,33.70913191,32.54371122,32.18070273,32.32378855,32.15065502,32.59098316,31.99566161,32.54691689,32.80085197,32.19434063,32.19178082,31.5075639,30.66528067,30.34877668,29.42088935,29.36344969,29.36670072,29.04543134,29.15821501,29.59959453,30.10152284,29.5247725,28.4199899,28.77733598,28.64222002,28.03970223,27.22772277,26.40586797,26.00961538,25.39081004
OH,39173,27.03635994,26.72204214,26.71662953,26.96377696,26.63398693,26.84371808,26.92543412,27.42529677,26.75510204,26.73992674,27.18370544,25.93756136,25.28915899,24.66076696,24.86360094,25.38011696,24.43359375,24.21052632,24.68060395,24.89410859,23.67913614,23.34427496,23.82324688,23.79125096,22.74562584,22.01039861,22.26914955,22.80466807,22.18195689,22.09965766,22.01939532,22.25794251,21.39350453,21.41779789,21.63434381,21.94848824,21.22234721,20.14576715,20.20560748,20.79613095,19.34102755
WI,55141,21.2962963,20.9825998,20.43195063,20.56713358,20.28236915,19.7662427,20.28935584,20.68965517,19.72789116,19.84396201,19.89511636,20.26101142,20.1171875,19.9025974,19.61923201,20.33515952,19.57364341,19.14276507,19.06902087,19.65262142,19.00773196,18.98044245,18.60242502,18.98734177,17.93820933,17.73228346,17.22503161,18.15306768,17.79121579,17.32182806,17.71829191,18.05599245,17.69352291,17.76171015,18.12144213,18.51023018,18.02492809,16.98173662,16.79438059,17.10025381,16.68773704
WV,54107,29.8686784,29.53846154,29.08633697,29.58696263,29.17719742,29.00225479,29.63800905,29.88700565,28.63509749,28.49611543,28.98827379,28.41619125,27.93918002,27.97183861,27.88565264,28.4638149,28.27549099,27.97109208,28.55612108,28.81219904,28.61719167,28.47982901,28.9182058,29.08230344,28.4589131,28.71808371,27.93768154,28.32674572,27.64768494,27.27272727,27.69516729,27.62386787,27.2021419,26.65958577,27.14895889,26.99517943,26.06951872,24.83940043,24.81343284,24.85348961,23.14642572
IA,19193,29.75941423,29.09707724,28.32460733,28.69565217,28.28601472,27.97368421,28.47368421,29.1949817,28.68660598,28.35118892,28.38005458,28.17076198,27.36972705,27.41179373,28.2790927,28.36444008,27.32186732,26.89365902,27.01840491,27.25936811,26.60797261,26.3221737,26.38788753,26.28174413,25.62634216,25.48502994,25.63055489,26.05785322,25.32405185,25.02408478,24.74674385,25.18089725,25.24764436,25.16363636,25.0728863,25.68873852,25.05457191,24.13043478,23.95934172,23.60774818,21.87196896
