RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,FIPS Code,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
94064,16887,83226,Zip,ID,ID,Challis,,Custer County,16037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116678,118683,119960,121917,122953,122456,121659,120358,118000,115627,112601,111697,111350,110759,109671,107667,106165,105942,106146,106661,108636,110358,112651,112080,111098,108586,105838,104740,104547,105121,105876,106840,107146,107235,107433,107776,107373,107556,109024,111469,113878,115581,115661,115301,114796,114822,114613,114693,115492,116155,116001,115212,114670,114863,115490,116146,116679,116887,117012,117178,116766,116473,116389,116889,117154,117148,117585,118015,118493,118578,118918,119234,119580,119404,119510,119331,119519,119683,118653,117822,116692,117158,117351,117447,117472,118227,118977,119500,119713,119577,120502,121154,122497,122761,123323,124043,124896,125285,125555,126127,126953,128036,129000,129921,130577,131498,132441,133378,134299,135408,136769,138101,139532,140888,142237,143933,145664,147405,148727,150174,151749,153307,154503,155709,156557,157751,158974,160330,161693,162719,164074,164750,165422,166240,167434,168714,169335,170093,170929,171558,171634,171735,172434,173828,175061,176270,177449,178700,180789,182771,184890,187245,190296,193742
94083,21447,83251,Zip,ID,ID,Mackay,,Custer County,16037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111325,111092,110809,110166,109552,108870,108322,107566,107254,106811,106307,105891,105518,105221,104135,103072,101975,101150,100098,99271,97858,96612,95556,94390,93289,91953,91766,91731,91551,90617,89630,88744,88156,87565,86804,86244,85687,85312,84846,84179,83818,84581,85592,86475,86802,87330,88093,88686,89081,89346,89421,89980,90625,91005,91730,92562,94017,94709,95075,95292,96138,97481,98912,99908,100763,101357,101871,102566,103031,103099,103353,103690,104962,105782,106658,106813,107112,107498,107978,107814,107890,109426,111241,112882,110898,108824,106638,106903,106778,106968,106493,106574,106463,106207,105951,105910,108405,111080,113840,115079,116587,117626,118813,119863,121141,122378,123619,125224,126173,127171,128120,129297,130802,132667,134627,136626,138259,140134,141798,143190,144581,146237,148155,149848,151371,152772,155060,157067,159362,160602,161613,162839,164346,165752,166704,168597,170231,171906,172451,173615,174121,174717,175351,177170,179900,181939,183454,183618,184858,186094,187834,189286,191278,193825,196629,198493,199622,201438,204052,207469
94097,26414,83278,Zip,ID,ID,Stanley,,Custer County,16037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334202,335565,336379,337795,337196,335497,335846,336286,337254,336394,336887,339600,341815,343527,343208,344497,349072,355080,356731,358771,360822,366590,369747,369624,369008,368535,371955,375271,377987,381866,388706,395518,402125,407419,414114,419650,428920,432549,436147,431770,432657,434713,439451,440416,434256,426319,420562,421814,424487,431748,436668,445897,452230,457610,460712,467038,479514,494591,508834,519243,528012
94065,30545,83227,Zip,ID,ID,Clayton,,Custer County,16037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99147,99462,100077,101279,102650,103795,104631,105958,108244,110978,113124,114424,115301,116366,117167,117605,117546,117681,118589,118087,116257,113194,111691,111265,111731,112231,112639,112337,111763,111121,109911,110256,110423,111484,111271,111186,111396,111395,111119,112542,114956,117409,119426,119405,119465,119883,121031,122518,121496,121792,123603,125478,126254,126788,129132,130652,130836,128061,126692,125248,125731,124922,124038,122569,122090,121558,120865,121276,123225,126450,128397,130509,132327,134535,135336,138098,140651,142724,142719,141883,143656,145589,148239,148587,150535,152904,155384,156883,159444,163877,168235,172620,170971,168082,165386,166595,167750,167690,168581,165759,161960,157380,154833,152771,152254,154838,158079,160356,159966,159059,158484,161400,164119,166444,170429,174763,179069,179854,178839,178095,179697,183385,185968,186781,188373,190221,191177,191063,190884,192721,194707,197730,200112,202427,204530,207455,208992,211890,211538,213663,213346,214259,214526,216010,217148,218123,218443,219294,221060,222757,226354,228630,232978,236200,240487,243455,246881,250314,255082,259638
94252,5615,83647,Zip,ID,ID,Mountain Home,Mountain Home,Elmore County,16039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109030,109234,109782,110660,111726,112504,113301,114013,114626,115227,115754,116107,116205,116525,116769,117183,117226,117651,118175,118987,120076,121122,122092,123320,124686,126083,126859,127459,128148,129081,129811,130250,130370,130647,131326,132123,133346,134614,136738,138892,141144,142784,144334,145927,147832,149692,151356,152617,153841,155095,156071,156943,157658,158399,159169,159798,160164,160397,160607,161197,161564,161739,161749,161772,161853,162129,162379,162694,162886,162866,162519,161780,160991,160186,159410,158760,158052,157355,156497,155598,154565,153443,152347,151183,149915,148439,146982,145513,144078,142615,141292,140094,139162,138362,137833,137193,136444,135514,134450,133190,131959,130779,129727,128562,127270,126118,124658,123692,122846,122696,122588,122728,122848,122980,122996,123073,123288,123508,123891,124050,124402,124601,124988,125276,125671,126132,126686,127282,127864,128426,129033,129684,130341,130901,131455,132048,132612,133087,133540,134002,134474,134981,135554,136086,136488,136813,137157,137589,138124,138707,139314,139892,140503,141099,141712,142431,143249,144178,144944,145637,146100,146746,147370,148050,148644,149236,149828,150480,151138,151768,152487,153291,154277,154990,155721,156513,157441,158441,159316,160099,160781,161639,162558,163453,164280,165274,166526,167672,168817,169852,171151,172370,173780,174979,176293,177591,179003,180159,181114,182294,183323,184444,185513,187009,188402,189663,190955,192423,194005,195294,196430,197445,198251,199166,200232,201866,203489,205077,206710,208361,210019,212171,214654,217309,220412,223604,226858
94231,20712,83623,Zip,ID,ID,Glenns Ferry,Mountain Home,Elmore County,16039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96662,95727,95634,95373,95758,95920,96308,96724,97443,98634,99866,100245,99231,99359,99794,101481,101802,102106,102488,103641,105050,104673,103452,102452,103215,103160,102739,99709,98072,97170,95813,92902,88842,86960,86766,88292,90048,92010,92918,94591,94946,94936,94905,96277,98425,99957,100106,99137,98139,97655,97859,97775,98037,97974,98201,98236,98409,98143,97910,97778,97774,97731,98072,98545,99021,99340,99513,99643,99497,99491,99204,98856,98318,97796,97030,96240,95696,95403,95177,94690,94116,93374,92955,92351,91795,90746,89562,88599,87537,86710,85762,84878,84245,83519,83444,83208,83025,82432,81846,81072,80380,79584,78853,78232,77527,77070,75492,74338,73112,73041,72986,73052,72960,72912,72840,72994,73031,73069,73350,73538,73732,73660,73797,73996,74227,74331,74546,74404,74359,74327,74672,75036,75401,75693,75801,75924,76212,76568,76854,77050,77394,77593,77912,78130,78556,78718,78878,78862,78829,78958,79148,79696,80077,80467,80445,80412,80313,80497,80915,81518,81925,82158,82226,82399,82648,83054,83545,84131,84641,84942,85051,85152,85498,85850,86356,86779,87256,87719,88157,88683,89139,89820,90617,91421,92352,93263,94341,95043,95733,96400,97369,98339,99521,100498,101297,102060,102745,103591,104183,105017,105766,106722,107717,108417,108988,109640,110732,111887,112980,113704,114430,114955,115700,116257,117066,118366,119704,120842,121772,122734,123804,125144,126635,128319,129943,131684,133191
94234,27342,83627,Zip,ID,ID,Hammett,Mountain Home,Elmore County,16039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137301,136290,136807,137153,138313,138857,139663,140402,141258,142926,145337,147068,147013,147708,147890,149149,148827,149181,149410,150409,152127,152982,152880,152948,153960,154334,153905,152236,151607,151734,151454,149922,146751,143503,140463,139167,140401,144161,147873,151206,153719,155182,156666,158863,162117,165147,167981,169394,170531,170263,170562,170567,170732,170918,171137,171235,171345,171242,171150,171335,170900,169676,168150,167708,168065,168891,169165,169491,169722,170365,170437,169754,168536,167817,167540,167231,166153,165226,164486,163895,162993,161729,160973,160073,159451,158473,157256,155530,154222,152893,152147,151009,149947,148919,147751,147133,146103,145480,144502,143512,142459,141348,140437,139575,138877,138394,138170,138141,137784,137334,137216,137745,138062,138248,138153,138685,139287,140080,140695,141306,143035,144958,146777,147519,148650,149858,150947,151423,152126,152487,152951,153103,153382,153415,153412,154369,155175,156367,157272,158444,158998,159687,160768,162254,163576,164371,165100,165430,165846,166996,168475,169925,171220,172873,174612,175942,176373,177788,179914,182304,183833,183577,183287,183368,184502,185043,184362,184161,184913,185545,185222,184739,185856,187399,189404,191804,194234,196460,198482,200247,202044,203949,206987,210190,212866,215494,217525,217936,217865,219276,222854,226018,228253,230102,230928,232303,232486,233878,234934,236954,238584,239148,239357,241342,243632,245789,247405,248913,251531,252892,254559,256145,257024,258170,259112,260476,261955,263144,265271,267356,269439,272048,274885,277840,281945,286345,290898
94240,29500,83633,Zip,ID,ID,King Hill,Mountain Home,Elmore County,16039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133721,132620,132787,133292,134076,134819,135396,136570,137199,138886,141882,144774,145693,146801,147604,148474,148641,147978,148305,148497,150939,151768,151605,151170,152089,152309,151633,149777,149140,149500,148471,145360,140218,135512,130267,126419,124979,126889,129365,131471,132019,133364,134815,138384,141713,145174,147761,148449,148488,148043,147429,147362,146893,145633,144517,143495,143467,143282,143493,144060,144181,142782,141854,141113,141878,142456,142772,142940,143262,143753,143962,144454,144737,145139,145113,144638,144309,144036,144158,142763,141414,139032,138259,137278,137299,136787,135956,135197,133366,131988,130071,129495,128379,128834,128133,127226,124516,122923,121580,120679,120105,119256,118948,119033,119625,119609,119107,118989,118653,118165,117578,117838,118061,118566,119067,119390,119358,119131,119522,119937,122948,125937,129198,130241,131363,132284,133011,133345,133776,134738,135831,137109,137400,137528,137596,138693,140321,141931,143656,144450,145183,145429,147028,148483,149760,150230,150673,150773,150422,150328,150672,151999,153786,155763,155667,155215,154053,154174,154233,155499,156495,157657,158005,160107,161611,162468,162526,162851,164462,165935,167741,168868,170934,171736,172662,172388,173357,175450,178302,181145,182571,183854,184994,186735,187843,189539,191616,191803,191479,190747,191954,193715,195639,198202,199582,200264,200307,201523,203493,206315,207821,209182,209603,211838,214136,216512,217883,220754,223923,227148,228491,229431,230408,231678,233577,234106,234563,234505,236083,236854,237981,238407,239894,241774,244492,247217,249613
94091,10916,83263,Zip,ID,ID,Preston,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159167,159884,160144,160462,160312,159955,159590,158847,158070,157097,156440,155836,155855,155690,155703,155583,155907,156750,158568,160894,163595,165730,167357,168823,169947,170656,171102,172130,173659,174680,174121,173777,173084,174076,175177,176521,177025,177113,177603,178528,179323,180620,181742,182484,182744,182543,182334,182040,181812,182213,182059,181347,180271,179330,179262,179143,179468,179379,179203,178815,178668,178483,178352,178106,177855,177135,176280,175752,175043,174567,173883,173553,173000,172296,171417,170667,169866,169046,167802,166335,164903,163339,162114,160747,159617,158475,157639,157754,157793,157884,157090,155995,154842,153418,152058,150571,149403,148119,146793,143863,141309,138998,138451,138182,138077,138384,138444,138629,138442,138596,138673,139241,139564,139841,139925,140355,140929,141481,141641,142091,142722,143845,144989,146368,147886,149242,150222,151243,152083,152976,154892,157423,159780,160846,161313,161913,162635,163438,164288,164763,165323,165729,165985,164654,163624,163072,163830,164426,164928,165815,166671,167565,168588,169560,170424,171541,172729,174074,175348,176717,178157,179189,180287,181530,182620,184028,185316,187345,189147,190930,191875,192836,193920,195487,196995,198567,200397,202273,204229,206180,208197,210760,213411,216052,218234,220205,222367,224491,226418,228192,229875,232642,234799,237408,239257,241109,242343,243164,244260,245494,246570,247619,248408,246106,243468,238623,236841,234782,235472,236804,238748,239967,240826,241873,243177,246198,249805,254877,258185,261883,263970,265984
94074,22592,83237,Zip,ID,ID,Franklin,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183827,183984,182228,179657,176685,175099,174062,172072,170485,169898,169574,170662,170725,170675,169635,169020,169691,170301,172795,176940,181038,181535,181534,178858,178200,176479,179165,182273,185094,184721,179876,174865,170756,171471,172804,175354,177181,178724,179420,179962,179330,180950,183680,186693,186675,185040,183819,183304,183546,184199,183874,182258,181393,180654,180868,179993,180513,180170,179918,178863,178401,177558,177169,176705,176082,174738,173393,172466,171806,170847,169775,168910,167555,166712,165163,164084,162363,161072,159665,158465,157293,156392,155601,154340,153014,151626,150817,150072,149996,149784,149699,148737,147183,145729,144386,143385,142275,140902,139753,138926,138350,138126,137576,137560,138046,138686,139169,139417,140134,140905,141622,141727,141626,141405,141856,142573,143309,143949,144942,146555,148032,149513,150302,151270,152464,153778,154899,156062,157526,159000,159652,159992,160294,160991,162094,163320,164330,165610,166570,167283,167110,166897,167225,167868,168480,168953,169560,170437,171178,171602,172514,173495,174974,176083,177372,178039,179023,179750,180852,181762,182944,183892,184565,185518,186392,187809,189053,190777,192073,193706,194575,195568,196193,197759,199117,200769,202507,204667,206811,208977,211248,213854,216845,219753,222476,224634,226827,228815,230704,232014,233105,235256,237547,240192,242029,243589,244827,245647,247019,247940,248984,249773,251064,249871,248155,243728,241608,239414,240279,241522,243312,244717,245791,247387,248828,251630,254872,260133,264218,268790,271408,274336
94101,24035,83286,Zip,ID,ID,Weston,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171932,171431,170878,169675,168878,168897,168729,167818,166274,164583,163499,162384,162068,161881,161945,162057,162698,164776,168481,172048,174397,175747,177237,178757,179865,180827,182125,184102,184366,179921,173619,170035,171454,175617,178232,180980,182722,184445,185671,186882,188782,192434,195900,198615,198865,198125,197932,198002,197948,197944,197426,196240,195224,195080,195957,195635,194960,194132,193638,192493,191798,191290,191655,192103,192110,191372,190479,189832,189005,188187,187480,187370,187012,186368,184984,183297,181951,181116,180472,179703,178653,177476,176312,174871,173262,171988,171559,171725,171448,170938,169879,168753,167836,166737,165500,164043,163061,161472,159638,157790,156654,155847,155338,155402,155610,156241,156817,157550,157830,158306,158366,158386,158213,158233,158414,158550,158990,159093,159795,160824,162117,163577,165198,167138,168940,170381,171605,172601,173272,174413,174673,175297,176237,177550,179182,180085,181317,182008,183056,184083,184825,185073,185583,185618,185642,185452,185187,185026,184548,185019,185401,185906,186884,187998,189620,190827,191888,192499,193502,194836,196525,197837,199116,200711,202127,203325,203905,205103,206856,209196,210449,211741,212921,214769,216626,218005,219641,222333,225518,228688,230547,232347,234937,237249,239869,241829,244551,246987,249448,250551,251823,253736,255854,257743,259348,261242,262588,263586,264767,267547,269493,270507,270526,268621,267639,266424,267395,268200,267802,268158,268509,269085,269167,270423,272276,275269,277784,280624,281883,283303,286062,288711
94066,27981,83228,Zip,ID,ID,Clifton,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130951,130447,129890,128883,128457,128124,127994,127395,126983,125552,124911,124289,125153,125525,125335,124823,124492,125691,127039,128500,129873,132805,136057,138953,140229,141695,145557,150472,153904,154282,154431,156467,159074,161847,161667,162658,163078,165770,166708,167586,168963,171575,173734,174703,174429,174261,175659,176819,177970,176838,175543,173585,172560,171895,171963,171731,172358,173065,173479,173166,172471,172012,171869,171555,171217,170284,169741,169314,168669,167553,166783,166427,165719,164912,163790,163532,162834,162626,160832,159215,157499,156991,156440,155411,154770,154540,154583,154846,154792,154752,154537,153872,153323,151479,150029,148730,148810,148085,147456,145416,143818,142274,141784,141983,141888,142863,143334,144321,143622,143214,142271,141385,140539,139626,139491,139107,139496,139231,139343,139557,140127,141046,142461,144580,147041,148721,149508,149976,150228,151078,151863,152282,153206,154231,156089,157764,158317,158588,159344,160454,161792,161900,162186,162476,163071,163758,162567,161375,161156,163076,164277,164912,164739,165951,166887,167604,167634,167596,168943,170163,171932,172499,173745,175297,177085,178401,179923,182225,184809,186741,187874,189545,190711,192260,193443,194629,196380,197964,199726,200899,201995,203771,206291,208746,210898,212811,214807,217272,219395,221422,223671,226265,228904,231384,233551,235255,236082,236167,236916,238594,240643,242837,243591,242980,241729,239913,239277,238083,239247,240754,242760,242841,242691,242579,243392,245150,247360,249961,251692,254093,255182,256475
94069,29352,83232,Zip,ID,ID,Dayton,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138940,138752,138409,137984,138253,138929,139444,139223,138776,137756,137651,137346,138197,138473,138438,137985,137853,138980,140398,141184,142057,143869,146495,149116,150577,152152,155882,160547,162715,161712,161022,164268,168601,173000,173184,174014,174310,176994,178058,179108,181413,184179,186373,187049,186618,186382,187316,188885,189805,189001,187855,186758,185769,185756,185431,184484,183979,183549,183936,182435,181679,180746,180847,180389,180014,179214,178856,178655,177683,176699,175709,176128,175886,175764,174578,173413,172626,172115,171337,169999,169511,169148,168575,167138,165799,164987,164840,165393,164990,164662,163704,163015,162044,160587,159432,158397,158108,157143,156161,154290,153135,151761,151595,151646,151730,152414,153051,153914,153828,153801,153552,153870,154161,154832,155096,155409,155800,155942,156077,156542,157316,158838,159739,160981,161922,162934,163736,164539,165010,165774,166380,167153,168723,169747,172699,174614,177065,177999,179539,180591,182029,182795,183772,184335,184620,184911,183439,182497,181279,181919,182044,182425,182963,183956,185496,186398,186815,187158,188629,190560,192869,194359,195933,197539,199108,200602,201672,204073,207084,210032,211417,212772,213963,216068,217843,219999,221952,224497,226827,228748,229822,231241,233750,235923,238286,240131,243025,245623,248544,250163,252200,254381,257554,259432,261455,262737,263846,264026,265078,267456,269653,271754,272936,272023,270633,271282,274388,277205,278293,279617,280912,281868,282318,283382,285009,288266,291560,293779,293777,294461,296660,299312
94099,33114,83283,Zip,ID,ID,Thatcher,Logan,Franklin County,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236994,236836,236487,235061,233585,231959,231532,231464,231534,230247,229872,227158,226123,223821,224393,224556,223226,222808,223219,224453,227178,229858,232061,234668,236022,238629,238691,240566,245972,249187,248827,247173,243073,242771,240608,244089,246466,249359,249838,251307,251477,254566,257027,257766,257772,257345,259188,260341,260562,260752,259551,258008,255865,254103,254057,254657,257652,258270,258344,255653,254606,253778,254963,253721,253380,250318,249391,247769,245663,242968,240459,238969,237611,235382,233326,232418,230684,229737,226820,224187,221058,218811,217163,214850,211855,208771,205362,204788,204284,205128,203220,201640,200127,198414,196567,195233,195509,195365,195146,189647,184905,178725,177986,177457,177210,177394,177102,177324,175984,175500,174921,177084,178068,180003,179259,179238,179022,179783,180500,181326,181579,181980,183237,184318,186354,187256,189574,191050,192548,192861,193165,194755,197311,199970,201390,202768,204203,205318,205995,206326,207276,207686,208378,205794,204112,202960,202455,201723,200216,201592,201767,202119,202031,203815,206220,210011,212646,214256,216287,218925,222735,224464,227532,230829,234893,236988,238945,240611,243653,245590,247530,249178,251160,253492,255444,258290,261094,263851,266023,268527,271143,275683,280363,285410,288885,291477,294316,297245,300113,303806,307153,310164,311958,315129,320110,324247,326369,328658,331393,335821,338915,341989,343329,345070,345418,345352,343787,339207,339493,341129,347337,348908,350686,352252,355549,358638,363377,367283,371434,378566,383120,386820
94170,12274,83445,Zip,ID,ID,Saint Anthony,Rexburg,Fremont County,16043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124211,124948,125512,126866,128402,129925,131138,132231,133265,134401,135354,136305,137202,137948,138920,139652,139898,139931,140165,140379,140650,141026,141703,142345,142788,143201,143394,143456,143768,144077,144631,145122,145481,145055,144326,143390,142713,142122,141551,141198,140554,140028,139163,138461,137424,136518,135486,134430,133163,132478,131735,130803,129129,127785,126595,125606,124661,123856,123058,122205,121436,119092,116843,114371,113663,112719,112276,111556,110947,110267,109841,109683,109649,110185,110660,111551,111889,112251,112164,112317,112674,113018,113181,113012,112981,113328,114097,114940,115555,116171,116695,117195,117695,118379,119168,120069,120740,121359,121859,122372,122838,123214,123748,124299,124731,124899,125260,125821,126694,127482,128055,128392,128760,129263,129773,130250,130850,131698,132538,133356,133994,134551,135187,136025,137108,138139,139179,140227,141297,142529,143707,144933,146113,147338,148627,149778,150786,152072,153541,155120,156602,157846,159139,160315,161741,163274,164513,166069,167699,169656,171368,172971,174547,176203,177710,179380,180681,182222,182954,184856,186375,188499,189541,190532,191645,193022,194575,195959,197167,198648,202904,204340,205262,203306,203875,204449,205130,206119,207569,208988,210417,211601,211196,212311,214131,217940,220631,223510,226393,229048
94150,17629,83420,Zip,ID,ID,Ashton,Rexburg,Fremont County,16043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129538,131054,132501,135532,138144,140986,143442,145939,148053,149753,151673,153603,155649,157575,159141,160393,161489,162188,163066,163129,163231,163658,164214,164324,164082,163308,162813,162108,162349,161883,161575,161792,162166,162164,161053,160304,159256,158446,157553,156746,155450,154599,153614,152621,151838,151266,150078,148261,146484,144709,143064,140927,139586,138194,136628,135298,133725,132852,132194,131586,130796,130418,130010,129690,128527,127556,128051,128588,129279,128649,128748,129207,130281,130909,131300,131924,132757,133477,133288,133042,133218,133933,134226,133895,133292,133351,134387,136115,137804,139303,139957,140519,140745,141290,141967,143190,144391,145356,145648,145625,145547,145667,146321,147195,147892,148231,148556,148915,149452,149553,149664,149631,150031,150634,151434,152109,152960,154110,155406,156650,157758,158608,159551,160363,161501,162237,162926,163597,164598,165682,166544,167266,168057,169513,170973,172547,173506,174852,175936,177131,178087,179295,181043,183057,184958,186473,187641,189252,190940,192974,195241,197758,200251,202294,203875,205397,206803,208566,210003,212175,214026,216028,217248,218041,218885,220081,221510,223129,224822,226663,229820,230691,231307,230082,230521,231581,232797,234295,235825,237302,238523,239589,239931,241587,243665,247076,249643,251940,254182,256214
94158,17710,83429,Zip,ID,ID,Island Park,Rexburg,Fremont County,16043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190641,194488,196491,201442,204646,208262,210954,214379,217597,220836,222609,223867,224742,224855,226141,227075,229191,230437,232625,233531,233872,233376,234524,235947,237697,238046,238003,237446,238224,238197,238103,237169,236799,236349,235735,234936,233700,232259,230817,229489,228320,227422,225946,224675,222868,221573,219848,218053,216255,213094,210251,206619,204403,202226,200733,199053,197682,196733,195864,194813,193463,193596,193336,192709,190609,188573,188450,188476,188765,187682,187042,187153,188074,188994,189706,191667,193519,195337,195087,195227,195282,196094,196751,196308,195628,194925,195586,197190,199048,200947,202026,202976,203904,205277,206907,208832,210441,211592,212180,211985,212260,212774,214103,215288,216222,216874,217494,218755,220437,222143,223666,224861,225870,226778,228010,229414,231053,232572,234206,235898,237668,239126,240356,241367,242709,243805,244876,245917,247359,249528,251552,253207,254380,256417,258511,260869,262408,264156,266017,268186,270248,271769,273260,274966,276792,278189,279786,281811,284604,287868,290883,293640,296208,299048,301759,303941,306148,308636,310878,313934,316157,318329,319800,321358,322511,323388,324569,326451,328897,331437,335014,336242,336733,336105,337132,338753,340119,342040,344337,347032,348723,350457,351644,354336,358101,362874,366993,370888,375530,380131
